SiteName,County,PSI,MajorPollutant,Status,SO2,CO,O3,PM10,PM2.5,NO2,WindSpeed,WindDirec,FPMI,NOx,NO,PublishTime
二林,彰化縣,54,懸浮微粒,普通,4.6,0.34,22,81,28,8.9,2.5,346,2,11.19,2.3,2017-05-06 08:00
三重,新北市,52,懸浮微粒,普通,2.4,1.42,,46,19,34,,,2,67.38,33.33,2017-05-06 08:00
三義,苗栗縣,39,,良好,0.3,0.31,7.8,36,23,13,0.9,61,2,19.83,7.29,2017-05-06 08:00
土城,新北市,36,,良好,5.5,0.46,43,34,19,13,1.5,139,2,15.2,1.77,2017-05-06 08:00
士林,臺北市,40,,良好,1.7,0.35,48,22,19,5.4,4,112,3,6.08,.64,2017-05-06 08:00
大同,臺北市,50,,良好,1.8,0.81,,39,19,24,,,3,40.39,16.89,2017-05-06 08:00
大里,臺中市,44,,良好,3.2,0.51,9.9,37,12,17,1.2,257,2,24,7.22,2017-05-06 08:00
大園,桃園市,52,懸浮微粒,普通,4,0.48,33,53,18,24,2.4,33,3,29.12,4.72,2017-05-06 08:00
大寮,高雄市,56,懸浮微粒,普通,5.3,0.34,16,61,28,14,0.9,71,3,19.28,5.73,2017-05-06 08:00
小港,高雄市,43,,良好,2.9,0.42,15,51,31,19,0.9,68,3,24.6,5.18,2017-05-06 08:00
中山,臺北市,45,,良好,1.4,0.61,40,30,16,16,2.8,125,2,19.36,3.45,2017-05-06 08:00
中壢,桃園市,56,懸浮微粒,普通,4.8,1.63,22,49,32,29,1.5,239,3,50.8,21.66,2017-05-06 08:00
仁武,高雄市,56,懸浮微粒,普通,3.1,0.39,24,58,30,13,1.5,136,3,14.99,2.18,2017-05-06 08:00
斗六,雲林縣,50,,良好,2.7,0.29,17,50,29,14,1.7,24,2,19.56,5.79,2017-05-06 08:00
冬山,宜蘭縣,34,,良好,3.3,0.38,19,40,12,9.4,1,210,2,12.41,3,2017-05-06 08:00
古亭,臺北市,37,,良好,5.4,0.43,41,19,20,17,2.4,74,3,19.75,2.78,2017-05-06 08:00
左營,高雄市,52,懸浮微粒,普通,8.1,0.47,28,52,40,17,1.1,21,3,20.1,3.01,2017-05-06 08:00
平鎮,桃園市,54,懸浮微粒,普通,3.9,0.53,38,57,26,13,3.7,100,3,15.32,2.23,2017-05-06 08:00
永和,新北市,42,,良好,4.3,0.78,38,34,21,18,2.5,87,3,23.02,4.71,2017-05-06 08:00
安南,臺南市,50,,良好,3.9,0.45,11,62,32,17,1.2,48,3,27.11,10.45,2017-05-06 08:00
朴子,嘉義縣,59,懸浮微粒,普通,4.4,0.33,20,74,36,9,2.1,83,3,12.53,3.49,2017-05-06 08:00
汐止,新北市,37,,良好,9.9,0.4,38,29,24,16,2.6,41,3,18.19,1.93,2017-05-06 08:00
竹山,南投縣,47,,良好,1.8,0.33,14,45,27,8.5,1.5,340,2,13.19,4.69,2017-05-06 08:00
竹東,新竹縣,43,,良好,2.3,0.4,7.7,50,19,7.5,0.7,81,2,13.58,6.12,2017-05-06 08:00
西屯,臺中市,47,,良好,2.6,0.39,14,50,28,19,0.5,80,3,23.69,5.08,2017-05-06 08:00
沙鹿,臺中市,50,,良好,3.6,0.43,15,54,33,17,1.4,321,3,23.1,5.69,2017-05-06 08:00
宜蘭,宜蘭縣,32,,良好,1.5,0.37,18,36,15,7.6,1,182,2,9.67,2.03,2017-05-06 08:00
忠明,臺中市,34,,良好,2.1,0.45,11,30,18,19,1.1,216,2,27.1,7.81,2017-05-06 08:00
松山,臺北市,34,,良好,4.5,0.42,41,22,21,15,2.3,63,,16.84,2.05,2017-05-06 08:00
板橋,新北市,43,,良好,5.3,0.49,41,33,16,16,2.6,81,3,19.78,3.41,2017-05-06 08:00
林口,新北市,62,懸浮微粒,普通,0.4,0.41,44,56,23,12,4.2,134,3,14.24,2.7,2017-05-06 08:00
林園,高雄市,33,,良好,2.3,0.18,17,37,26,6.1,1,79,2,9.29,3.19,2017-05-06 08:00
花蓮,花蓮縣,19,,良好,0.9,0.25,17,24,10,3.1,1.4,322,1,6.19,3.07,2017-05-06 08:00
金門,金門縣,56,懸浮微粒,普通,3.6,0.4,39,61,36,8.6,3.1,96,4,9.78,1.14,2017-05-06 08:00
前金,高雄市,53,懸浮微粒,普通,5.1,0.46,23,59,28,16,1.3,0.1,3,18.19,2.63,2017-05-06 08:00
前鎮,高雄市,46,,良好,1.6,0.54,24,52,39,15,1.5,87,3,17.56,2.38,2017-05-06 08:00
南投,南投縣,42,,良好,1.2,0.39,14,45,19,11,1.2,34,2,18.52,7.27,2017-05-06 08:00
屏東,屏東縣,52,懸浮微粒,普通,2.1,0.37,24,63,27,10,1.3,45,3,13.14,2.98,2017-05-06 08:00
恆春,屏東縣,20,,良好,0.2,0.05,15,23,6,0.6,2.5,120,1,3.81,3.19,2017-05-06 08:00
美濃,高雄市,47,,良好,0.7,0.34,22,56,32,8,1.1,200,3,10.46,2.44,2017-05-06 08:00
苗栗,苗栗縣,52,懸浮微粒,普通,2.8,0.5,7.3,51,33,13,1.3,192,3,22.88,9.51,2017-05-06 08:00
埔里,南投縣,38,,良好,2.6,0.34,12,42,29,8.1,0.9,267,2,14.18,6.12,2017-05-06 08:00
桃園,桃園市,49,,良好,2,0.43,46,50,33,8.5,3,105,4,9.84,1.39,2017-05-06 08:00
馬公,澎湖縣,40,,良好,1.9,0.25,28,46,23,3.2,2.2,95,2,5.26,2.1,2017-05-06 08:00
馬祖,連江縣,47,,良好,1.1,0.31,56,30,14,4.5,4.9,58,2,5.24,.78,2017-05-06 08:00
基隆,基隆市,46,,良好,0.8,0.36,56,27,20,4.6,0.8,103,2,5.52,.95,2017-05-06 08:00
崙背,雲林縣,52,懸浮微粒,普通,3.7,0.37,18,64,54,10,1.8,318,4,14.81,4.58,2017-05-06 08:00
淡水,新北市,40,,良好,2.3,0.39,36,25,16,7,,,3,8.27,1.32,2017-05-06 08:00
麥寮,雲林縣,64,懸浮微粒,普通,3.8,0.32,25,85,50,7.9,2.4,349,5,9.8,1.95,2017-05-06 08:00
善化,臺南市,44,,良好,6.9,0.42,14,44,41,15,1.9,36,3,22.28,7.17,2017-05-06 08:00
復興,高雄市,50,,良好,2.1,0.74,25,48,32,16,1.9,84,3,19.73,3.51,2017-05-06 08:00
湖口,新竹縣,54,懸浮微粒,普通,4.4,0.44,39,61,42,12,2.6,31,4,14.27,2.76,2017-05-06 08:00
菜寮,新北市,39,,良好,1.3,0.44,47,24,14,9.1,3.3,99,2,10.39,1.31,2017-05-06 08:00
陽明,臺北市,46,,良好,1.3,0.26,55,4,2,2.8,,,2,2.92,.1,2017-05-06 08:00
新竹,新竹市,46,,良好,2.8,0.44,20,45,27,17,2.1,91,3,20.15,3.62,2017-05-06 08:00
新店,新北市,37,,良好,5.7,0.44,42,38,24,14,2.4,118,2,16.05,2.13,2017-05-06 08:00
新莊,新北市,44,,良好,3.3,0.47,44,35,14,11,3.1,106,3,12.61,1.64,2017-05-06 08:00
新港,嘉義縣,54,懸浮微粒,普通,3.8,0.39,15,70,41,9.9,2.2,293,3,14.61,4.72,2017-05-06 08:00
新營,臺南市,54,懸浮微粒,普通,4.2,0.41,11,67,37,16,2,326,3,23.39,7.05,2017-05-06 08:00
楠梓,高雄市,60,懸浮微粒,普通,3.5,0.39,23,77,37,15,1.7,325,3,18.86,3.94,2017-05-06 08:00
萬里,新北市,52,懸浮微粒,普通,1.7,0.3,60,57,21,5,3.7,49,3,5.76,.73,2017-05-06 08:00
萬華,臺北市,41,,良好,0.5,0.41,44,28,10,13,3.3,104,3,15.57,2.37,2017-05-06 08:00
嘉義,嘉義市,53,懸浮微粒,普通,5.3,0.54,13,56,35,19,2.2,295,3,27.46,8.09,2017-05-06 08:00
彰化,彰化縣,37,,良好,2.2,0.56,19,35,21,12,1.9,9.2,2,14.34,2.66,2017-05-06 08:00
臺西,雲林縣,58,懸浮微粒,普通,4,0.28,11,74,44,6,3.6,26,5,7.95,1.96,2017-05-06 08:00
臺東,臺東縣,24,,良好,1.2,0.32,12,30,13,4.5,1.5,299,1,7.44,2.98,2017-05-06 08:00
臺南,臺南市,50,,良好,4.1,0.49,16,60,40,14,1.4,86,3,19.38,5.56,2017-05-06 08:00
鳳山,高雄市,52,懸浮微粒,普通,2,0.49,24,53,25,12,1.6,72,3,14.62,2.32,2017-05-06 08:00
潮州,屏東縣,42,,良好,1.7,0.21,18,52,14,7.4,0.9,279,1,9.91,2.5,2017-05-06 08:00
線西,彰化縣,50,,良好,2.2,0.39,19,53,31,11,2.8,316,3,15.16,3.99,2017-05-06 08:00
橋頭,高雄市,51,懸浮微粒,普通,2,0.36,20,62,38,11,1.7,58,3,13.6,2.86,2017-05-06 08:00
頭份,苗栗縣,45,,良好,3.5,0.45,9.3,49,29,14,1.1,65,3,20.95,6.61,2017-05-06 08:00
龍潭,桃園市,45,,良好,3.9,0.48,19,54,23,15,2.3,84,2,20.55,5.37,2017-05-06 08:00
豐原,臺中市,29,,良好,3.8,0.61,13,38,26,16,0.9,346,2,22.18,5.9,2017-05-06 08:00
關山,臺東縣,18,,良好,1.4,,12,25,9,3.4,1,142,1,7.44,4.07,2017-05-06 08:00
觀音,桃園市,52,懸浮微粒,普通,7.6,0.49,36,57,23,19,3.3,51,3,20.5,1.56,2017-05-06 08:00
