SiteName,County,PSI,MajorPollutant,Status,SO2,CO,O3,PM10,PM2.5,NO2,WindSpeed,WindDirec,FPMI,NOx,NO,PublishTime
二林,彰化縣,60,懸浮微粒,普通,3.1,0.28,25,76,41,14,0.7,158,3,14.35,.54,2017-04-19 04:00
三重,新北市,70,懸浮微粒,普通,3,0.82,,99,50,29,,,4,59.49,30.59,2017-04-19 04:00
三義,苗栗縣,52,懸浮微粒,普通,1.4,0.24,26,52,26,5,2.5,189,3,5.77,.78,2017-04-19 04:00
土城,新北市,54,懸浮微粒,普通,2.2,0.66,1.6,59,30,19,0.7,140,3,29.37,10.5,2017-04-19 04:00
士林,臺北市,56,懸浮微粒,普通,3.6,0.42,11,70,39,21,0.4,147,3,23.41,2.09,2017-04-19 04:00
大同,臺北市,61,懸浮微粒,普通,2.9,0.71,,77,49,25,,,4,29.1,3.96,2017-04-19 04:00
大里,臺中市,62,懸浮微粒,普通,1.4,0.28,14,64,29,9.2,0.9,227,3,9.95,.79,2017-04-19 04:00
大園,桃園市,56,懸浮微粒,普通,2.7,0.29,40,72,37,5.9,1.1,270,3,8,2.09,2017-04-19 04:00
大寮,高雄市,56,懸浮微粒,普通,4.8,0.25,34,73,32,11,0.9,72,3,12.17,.8,2017-04-19 04:00
小港,高雄市,58,懸浮微粒,普通,4.7,0.22,43,102,25,14,1.2,58,3,14.66,.62,2017-04-19 04:00
中山,臺北市,59,懸浮微粒,普通,3.4,0.56,8.4,69,43,25,0.7,300,4,26.45,1.79,2017-04-19 04:00
中壢,桃園市,66,懸浮微粒,普通,6.3,1.15,2.1,92,39,34,0.7,205,3,54.97,21.22,2017-04-19 04:00
仁武,高雄市,58,懸浮微粒,普通,2.6,0.3,44,85,27,8.1,1.4,70,2,8.9,.76,2017-04-19 04:00
斗六,雲林縣,58,懸浮微粒,普通,1.8,0.26,11,58,50,13,1.1,101,5,13.75,.85,2017-04-19 04:00
冬山,宜蘭縣,46,,良好,1.8,0.18,9.6,47,19,5.3,0.8,193,2,7.61,2.3,2017-04-19 04:00
古亭,臺北市,54,懸浮微粒,普通,1.6,0.55,1.8,43,30,15,0.6,177,3,19.31,4.41,2017-04-19 04:00
左營,高雄市,52,懸浮微粒,普通,0.9,0.19,60,42,,,0.5,319,3,,,2017-04-19 04:00
平鎮,桃園市,60,懸浮微粒,普通,4.7,0.71,1.3,68,35,30,1.3,179,3,41.93,11.65,2017-04-19 04:00
永和,新北市,54,懸浮微粒,普通,1.6,0.63,2,51,27,16,0.9,101,3,23.24,7.21,2017-04-19 04:00
安南,臺南市,56,懸浮微粒,普通,3.8,0.29,40,70,39,13,2.2,139,3,13.75,.35,2017-04-19 04:00
朴子,嘉義縣,62,懸浮微粒,普通,3.2,0.31,27,74,35,9,1.1,142,3,10.36,1.35,2017-04-19 04:00
汐止,新北市,52,懸浮微粒,普通,1.8,0.61,0.7,50,36,16,0.6,26,4,34.41,18.86,2017-04-19 04:00
竹山,南投縣,52,懸浮微粒,普通,1.5,0.18,12,51,25,7.2,0.5,211,3,7.62,.45,2017-04-19 04:00
竹東,新竹縣,50,,良好,1.5,0.23,8.6,42,27,6.3,1.6,120,3,7.65,1.4,2017-04-19 04:00
西屯,臺中市,58,懸浮微粒,普通,3.3,0.35,14,77,47,24,1.4,177,4,26.14,2,2017-04-19 04:00
沙鹿,臺中市,60,懸浮微粒,普通,2.1,0.3,45,76,46,7,2,188,5,8.56,1.53,2017-04-19 04:00
宜蘭,宜蘭縣,41,,良好,1.1,0.19,8.7,39,15,7.1,0.9,187,2,7.79,.74,2017-04-19 04:00
忠明,臺中市,56,懸浮微粒,普通,2.1,0.34,27,76,46,8,1.3,165,4,9.05,1.04,2017-04-19 04:00
松山,臺北市,56,懸浮微粒,普通,2.4,0.63,3.9,62,39,18,1,79,4,19.59,1.49,2017-04-19 04:00
板橋,新北市,50,,良好,4.2,0.75,1.1,51,37,22,0.6,142,3,29.84,7.99,2017-04-19 04:00
林口,新北市,74,懸浮微粒,普通,3.2,0.28,24,111,49,13,0.5,248,5,14.69,1.49,2017-04-19 04:00
林園,高雄市,46,,良好,3.3,0.16,55,41,31,5.7,0.8,70,3,7.35,1.64,2017-04-19 04:00
花蓮,花蓮縣,34,,良好,1.7,0.14,29,26,21,3,1,279,2,3.42,.4,2017-04-19 04:00
金門,金門縣,46,,良好,2.4,0.18,23,32,25,8.4,1.2,180,3,9.1,.68,2017-04-19 04:00
前金,高雄市,53,懸浮微粒,普通,2.3,0.27,58,45,26,6.3,1.3,320,3,6.88,.62,2017-04-19 04:00
前鎮,高雄市,47,,良好,3.8,0.22,53,48,33,11,0.5,140,3,11.86,1.18,2017-04-19 04:00
南投,南投縣,56,懸浮微粒,普通,1.6,0.26,5.8,66,36,14,0.9,180,3,15.14,1.52,2017-04-19 04:00
屏東,屏東縣,56,懸浮微粒,普通,2,0.31,19,64,39,15,0.8,30,4,16.61,1.51,2017-04-19 04:00
恆春,屏東縣,40,,良好,1.7,0.15,48,40,8,1.6,2.1,5.1,2,3.47,1.87,2017-04-19 04:00
美濃,高雄市,47,,良好,1.6,0.28,7.8,49,29,8.2,0.4,88,3,9.42,1.2,2017-04-19 04:00
苗栗,苗栗縣,58,懸浮微粒,普通,2.3,0.38,3.8,66,34,18,0.9,70,4,20.72,3.21,2017-04-19 04:00
埔里,南投縣,38,,良好,2.8,0.25,3,35,14,12,0.6,179,2,14.39,2.81,2017-04-19 04:00
桃園,桃園市,62,懸浮微粒,普通,3.8,0.76,2.8,81,48,28,0.7,76,4,32.21,4.61,2017-04-19 04:00
馬公,澎湖縣,39,,良好,1,0.17,41,37,18,2.2,1.9,152,2,6.62,4.47,2017-04-19 04:00
