SiteName,County,PSI,MajorPollutant,Status,SO2,CO,O3,PM10,PM2.5,NO2,WindSpeed,WindDirec,FPMI,NOx,NO,PublishTime
二林,彰化縣,62,懸浮微粒,普通,2.5,0.19,62,64,23,3.5,2.5,309,3,4.04,.57,2017-05-11 15:00
三重,新北市,68,懸浮微粒,普通,6.1,1.11,,87,38,50,,,4,92.76,43.03,2017-05-11 15:00
三義,苗栗縣,45,,良好,4.9,0.33,50,40,18,9.5,3.5,30,2,11.99,2.54,2017-05-11 15:00
土城,新北市,52,懸浮微粒,普通,8.8,0.46,62,58,33,19,2.5,322,3,21.61,2.61,2017-05-11 15:00
士林,臺北市,54,懸浮微粒,普通,3.9,0.27,64,47,26,9.8,2.7,308,3,12.27,2.45,2017-05-11 15:00
大同,臺北市,62,懸浮微粒,普通,4.6,0.95,,69,37,32,,,3,44.49,12.51,2017-05-11 15:00
大里,臺中市,63,懸浮微粒,普通,4.2,0.32,56,81,26,12,2.7,278,3,14.71,2.95,2017-05-11 15:00
大園,桃園市,56,懸浮微粒,普通,12,0.27,34,70,30,30,2.4,297,3,40.49,10.05,2017-05-11 15:00
大寮,高雄市,60,懸浮微粒,普通,6.7,0.21,38,46,15,7.2,3.3,236,3,8.27,1.03,2017-05-11 15:00
小港,高雄市,60,懸浮微粒,普通,11,0.25,61,73,22,18,3.4,266,3,20.63,2.42,2017-05-11 15:00
中山,臺北市,58,懸浮微粒,普通,5.5,0.51,63,79,41,21,2.7,359,4,26.07,4.63,2017-05-11 15:00
中壢,桃園市,62,懸浮微粒,普通,4.5,0.94,48,59,29,30,1.2,158,4,48.79,18.9,2017-05-11 15:00
仁武,高雄市,58,懸浮微粒,普通,3.9,0.24,64,59,14,7.9,2.6,291,3,9.35,1.49,2017-05-11 15:00
斗六,雲林縣,62,懸浮微粒,普通,2.8,0.23,54,51,33,5,3.4,325,5,6.15,1.14,2017-05-11 15:00
冬山,宜蘭縣,39,,良好,2.8,0.16,31,35,16,3.9,2.8,192,2,5,1.15,2017-05-11 15:00
古亭,臺北市,58,臭氧,普通,6,0.47,70,57,33,19,2.2,311,3,21.96,3.14,2017-05-11 15:00
左營,高雄市,59,臭氧,普通,2.9,0.2,70,51,31,7.4,3.4,296,3,8.23,.81,2017-05-11 15:00
平鎮,桃園市,62,懸浮微粒,普通,4,0.31,60,84,31,14,2.2,268,3,17.74,3.69,2017-05-11 15:00
永和,新北市,54,懸浮微粒,普通,5.5,1.04,48,63,39,39,2,58,4,53.05,13.97,2017-05-11 15:00
安南,臺南市,58,懸浮微粒,普通,1.6,0.16,47,60,22,2.6,4.4,301,3,2.73,.1,2017-05-11 15:00
朴子,嘉義縣,60,懸浮微粒,普通,4.1,0.23,63,57,20,2.7,3.2,299,3,4.76,2.09,2017-05-11 15:00
汐止,新北市,49,,良好,37,0.34,53,55,32,33,2.8,40,3,39.47,6.3,2017-05-11 15:00
竹山,南投縣,58,懸浮微粒,普通,3.5,0.25,68,58,41,5.8,3,288,5,6.41,.65,2017-05-11 15:00
竹東,新竹縣,52,懸浮微粒,普通,1.1,0.29,55,56,23,6.5,2.4,244,3,7.93,1.47,2017-05-11 15:00
西屯,臺中市,58,懸浮微粒,普通,3.2,0.27,63,51,27,6.5,3.5,312,4,8.06,1.53,2017-05-11 15:00
沙鹿,臺中市,56,臭氧,普通,5.3,0.35,67,53,28,10,2.5,322,3,11.98,1.6,2017-05-11 15:00
宜蘭,宜蘭縣,36,,良好,1.9,0.16,31,38,11,3.5,2.8,106,1,4.57,1.02,2017-05-11 15:00
忠明,臺中市,56,懸浮微粒,普通,2.2,0.25,58,46,30,8.8,3.9,291,4,11.09,2.26,2017-05-11 15:00
松山,臺北市,56,臭氧,普通,7.3,0.42,67,62,34,20,1.9,63,3,22.41,2.82,2017-05-11 15:00
板橋,新北市,54,懸浮微粒,普通,8.6,0.53,60,,,21,2.3,340,3,23.66,2.37,2017-05-11 15:00
林口,新北市,68,懸浮微粒,普通,2.3,0.22,67,76,35,6.5,2.7,310,4,7.73,1.26,2017-05-11 15:00
