進階班	1051210	1051218	32	其他	50	臺南市	請洽辦理單位	臺南市仁德區文華一街89號	依期間	1051201	1251217	新北市中和區中正路868號11樓	中華慈心健康安全醫事暨輻射防護發展協會	陳桂英	02-32344482	a2253478@ms64.hinet.net	臺南市衛生局	南市衛食藥字第1050187331號	1051125	課程資訊http：//www.chef.org.tw下載報名表或線上報名。1報名2繳費收據.基本資料傳真02-22260831並電話02-32344482確認，學生4500社會人士5000團體另有優惠	5200	5200	人員教育訓練	趙育漳	1130	
進階班	1051210	1051218	32	其他	50	臺南市	請洽辦理單位	臺南市仁德區文華一街89號	依期間	1051201	1251217	新北市中和區中正路868號11樓	中華慈心健康安全醫事暨輻射防護發展協會	陳桂英	02-32344482	a2253478@ms64.hinet.net	臺南市衛生局	南市衛食藥字第1050187331號	1051125	課程資訊http：//www.chef.org.tw下載報名表或線上報名。1報名2繳費收據.基本資料傳真02-22260831並電話02-32344482確認，學生4500社會人士5000團體另有優惠	5200	5200	食品衛生管理法規說明及管理架構	許惠美	1310	
進階班	1051210	1051218	32	其他	50	臺南市	請洽辦理單位	臺南市仁德區文華一街89號	依期間	1051201	1251217	新北市中和區中正路868號11樓	中華慈心健康安全醫事暨輻射防護發展協會	陳桂英	02-32344482	a2253478@ms64.hinet.net	臺南市衛生局	南市衛食藥字第1050187331號	1051125	課程資訊http：//www.chef.org.tw下載報名表或線上報名。1報名2繳費收據.基本資料傳真02-22260831並電話02-32344482確認，學生4500社會人士5000團體另有優惠	5200	5200	測驗	本會人員	1610	
持續教育	1060123	1060123	8	其他	80	宜蘭縣		宜蘭市神農路一段1號(國立宜蘭大學生物資源學院大樓)	即日起	1060109	1060117		國立宜蘭大學	林君柔/吳家宜	03-9317783	piccialsn224@hotmail.com	宜蘭縣衛生局	衛食藥字第1060000360號函			0	0	最新食品標示法規	麥揚峻	0830	
持續教育	1060123	1060123	8	其他	80	宜蘭縣		宜蘭市神農路一段1號(國立宜蘭大學生物資源學院大樓)	即日起	1060109	1060117		國立宜蘭大學	林君柔/吳家宜	03-9317783	piccialsn224@hotmail.com	宜蘭縣衛生局	衛食藥字第1060000360號函			0	0	食材管理與衛生安全	黃中宜	1020	
持續教育	1060123	1060123	8	其他	80	宜蘭縣		宜蘭市神農路一段1號(國立宜蘭大學生物資源學院大樓)	即日起	1060109	1060117		國立宜蘭大學	林君柔/吳家宜	03-9317783	piccialsn224@hotmail.com	宜蘭縣衛生局	衛食藥字第1060000360號函			0	0	食品加工過程中發生之毒素	陳俊成	1300	
持續教育	1060123	1060123	8	其他	80	宜蘭縣		宜蘭市神農路一段1號(國立宜蘭大學生物資源學院大樓)	即日起	1060109	1060117		國立宜蘭大學	林君柔/吳家宜	03-9317783	piccialsn224@hotmail.com	宜蘭縣衛生局	衛食藥字第1060000360號函			0	0	食品良好衛生規範準則GHP	黃俊儒	1450	
進階班	1060118	1060121	32	其他	50	高雄市	請洽辦理單位	國立高雄海洋科技大學	依期間	1051201	1060111		社團法人中華食品危害分析與重點管制系統學會	謝淑玲	07-3633256	haccp.tw@msa.hinet.net	高雄市衛生局	高市衛食字第號函			0	0	HACCP進階訓練班(60B)	連壯林等人	0830	
進階班	1060311	1060319	32	其他	50	宜蘭縣	請洽辦理單位	國立宜蘭大學生物資源大樓1F、食品科學系實習工廠-單操教室2F	依期間	1051201	1060301	依簡章	國立宜蘭大學	林君柔	03-9317783	piccialsn224@hotmail.com	宜蘭縣衛生局	衛食藥字第1050027323號函		本次講習為食品安全管制系統訓練課程(進階班)	0	0	開訓典禮/課程簡介	黃俊儒	0830	
進階班	1060311	1060319	32	其他	50	宜蘭縣	請洽辦理單位	國立宜蘭大學生物資源大樓1F、食品科學系實習工廠-單操教室2F	依期間	1051201	1060301	依簡章	國立宜蘭大學	林君柔	03-9317783	piccialsn224@hotmail.com	宜蘭縣衛生局	衛食藥字第1050027323號函		本次講習為食品安全管制系統訓練課程(進階班)	0	0	食品中毒案例探討(含食品保存法)	文長安	0925	
