SiteName,County,PSI,MajorPollutant,Status,SO2,CO,O3,PM10,PM2.5,NO2,WindSpeed,WindDirec,FPMI,NOx,NO,PublishTime
二林,彰化縣,70,懸浮微粒,普通,2.4,0.3,61,102,45,5.6,2.2,39,4,6.48,.85,2017-03-12 18:00
三重,新北市,60,懸浮微粒,普通,2.4,1.68,,84,32,50,,,2,105.34,55.07,2017-03-12 18:00
三義,苗栗縣,55,懸浮微粒,普通,1.6,0.31,44,47,26,7.8,2.1,265,3,8.41,.61,2017-03-12 18:00
土城,新北市,45,,良好,3,0.41,54,62,33,16,1.2,226,3,16.77,1.12,2017-03-12 18:00
士林,臺北市,42,,良好,1.3,0.38,51,55,29,11,1.4,305,3,11.95,1.28,2017-03-12 18:00
大同,臺北市,53,懸浮微粒,普通,2.8,1.35,,68,28,41,,,3,59.89,18.72,2017-03-12 18:00
大里,臺中市,79,懸浮微粒,普通,1.1,0.53,52,118,62,18,1.8,272,7,18.48,.88,2017-03-12 18:00
大園,桃園市,54,懸浮微粒,普通,4.5,0.36,53,85,35,16,3.1,307,2,16.38,.85,2017-03-12 18:00
大寮,高雄市,48,,良好,2.4,0.38,58,48,15,11,2.7,315,2,11.75,1.24,2017-03-12 18:00
小港,高雄市,49,,良好,4.5,0.36,59,33,28,18,2.5,289,3,19.86,1.46,2017-03-12 18:00
中山,臺北市,43,,良好,1.8,0.67,40,67,31,27,1.6,313,2,31.92,5.4,2017-03-12 18:00
中壢,桃園市,50,,良好,2.9,1.17,32,64,37,34,0.9,92,3,56.05,21.74,2017-03-12 18:00
仁武,高雄市,64,懸浮微粒,普通,2.2,0.36,69,73,24,12,1.8,311,3,12.13,.61,2017-03-12 18:00
斗六,雲林縣,65,懸浮微粒,普通,1.4,0.35,64,79,53,7.6,1.7,36,7,8.27,.69,2017-03-12 18:00
冬山,宜蘭縣,37,,良好,2.3,0.24,44,26,16,6,1.4,118,1,7.66,1.66,2017-03-12 18:00
古亭,臺北市,80,懸浮微粒,普通,1.9,0.56,46,,38,22,1.1,333,3,23.27,1.34,2017-03-12 18:00
左營,高雄市,61,臭氧,普通,2.1,0.35,74,63,40,6.6,2,320,3,6.48,-.16,2017-03-12 18:00
平鎮,桃園市,56,懸浮微粒,普通,1.7,0.4,48,76,26,14,1.3,267,3,15.21,.91,2017-03-12 18:00
永和,新北市,44,,良好,2.9,1.53,27,70,38,41,0.8,57,3,59.52,18.63,2017-03-12 18:00
安南,臺南市,68,懸浮微粒,普通,2.2,0.38,63,91,43,9.3,2.8,314,5,10.99,1.7,2017-03-12 18:00
朴子,嘉義縣,72,懸浮微粒,普通,1.4,0.3,65,90,42,4.9,1.7,58,4,6.54,1.68,2017-03-12 18:00
汐止,新北市,37,,良好,2,0.58,44,56,32,25,1.2,247,2,27.17,2.16,2017-03-12 18:00
竹山,南投縣,71,懸浮微粒,普通,1.9,0.36,59,103,63,9.8,1.2,238,7,10.77,.94,2017-03-12 18:00
竹東,新竹縣,63,懸浮微粒,普通,1.4,0.47,31,96,37,19,0.9,260,4,21.29,2.11,2017-03-12 18:00
西屯,臺中市,69,懸浮微粒,普通,1.4,0.39,53,108,58,15,1.7,316,6,16.66,1.37,2017-03-12 18:00
沙鹿,臺中市,70,懸浮微粒,普通,1.3,0.4,58,113,53,11,1.7,70,5,11.63,.99,2017-03-12 18:00
宜蘭,宜蘭縣,31,,良好,1.8,0.45,37,40,15,15,1.1,314,1,15.89,1.18,2017-03-12 18:00
忠明,臺中市,65,懸浮微粒,普通,1.2,0.47,47,100,56,18,1.7,310,6,19.53,1.5,2017-03-12 18:00
松山,臺北市,39,,良好,2.1,0.6,47,55,38,24,1.8,303,2,26.23,2.49,2017-03-12 18:00
板橋,新北市,60,懸浮微粒,普通,17,0.62,46,105,49,22,2.3,291,3,24.38,2.84,2017-03-12 18:00
林口,新北市,60,懸浮微粒,普通,1.6,0.29,53,84,45,7.8,1.5,312,4,9,1.2,2017-03-12 18:00
林園,高雄市,45,,良好,13,0.44,54,54,19,21,3.5,292,2,21.75,.9,2017-03-12 18:00
花蓮,花蓮縣,32,,良好,1.1,0.52,38,27,15,11,2.1,311,1,12.52,1.72,2017-03-12 18:00
金門,金門縣,55,懸浮微粒,普通,3.3,0.41,49,56,33,16,2.8,133,3,17.81,1.35,2017-03-12 18:00
前金,高雄市,60,臭氧,普通,2.9,0.4,72,72,23,9,3.3,309,3,9.59,.64,2017-03-12 18:00
前鎮,高雄市,52,臭氧,普通,2.5,0.48,62,61,46,12,1.6,329,3,13.78,1.31,2017-03-12 18:00
南投,南投縣,75,懸浮微粒,普通,2.8,0.56,45,119,74,16,1.2,39,8,17.12,1.07,2017-03-12 18:00
屏東,屏東縣,52,懸浮微粒,普通,2.7,0.42,56,41,14,8.9,2,291,3,10,1.1,2017-03-12 18:00
恆春,屏東縣,47,,良好,1.2,0.16,57,26,10,1.5,4.6,41,1,2.57,1.12,2017-03-12 18:00
美濃,高雄市,60,懸浮微粒,普通,3.1,0.41,64,66,33,,0.8,308,4,,,2017-03-12 18:00
苗栗,苗栗縣,70,懸浮微粒,普通,1.1,0.46,50,101,41,11,1.4,290,4,12.55,1.31,2017-03-12 18:00
埔里,南投縣,64,懸浮微粒,普通,1.4,0.6,58,130,91,15,1.7,300,8,15.63,.8,2017-03-12 18:00
桃園,桃園市,50,,良好,3.5,0.49,46,68,21,19,1.4,300,3,20.56,1.79,2017-03-12 18:00
馬公,澎湖縣,54,懸浮微粒,普通,0.1,0.33,55,47,28,4,2.5,75,3,5.28,1.31,2017-03-12 18:00
馬祖,連江縣,29,,良好,2.3,0.59,19,30,16,20,0.7,175,2,22.57,2.38,2017-03-12 18:00
基隆,基隆市,40,,良好,2.3,0.36,48,32,19,11,0.6,27,1,11.82,1.31,2017-03-12 18:00
崙背,雲林縣,66,懸浮微粒,普通,1.2,0.31,62,96,54,7.2,2.3,8.7,5,8.6,1.38,2017-03-12 18:00
淡水,新北市,50,,良好,2.8,0.25,39,67,32,16,,,2,16.63,.73,2017-03-12 18:00
麥寮,雲林縣,72,懸浮微粒,普通,0.8,0.32,58,105,58,,2.7,42,6,,,2017-03-12 18:00
