持證廚師	1050715	1050715	8	持證廚師繼續教育	132	臺南市	請洽辦理單位	臺南市六甲國小活動中心會議室	依期間	1070701	1070714	新北市中和區中正路866之11號11樓	財團法人慈寶安全衛生環境科學暨社會福利基金會	蕭增寶	02-32344482	chefortw@gamil.com	臺南市衛生局	南市衛食藥字第1050106101號	1050705	請於開課前至本會報名或以繳費收據及基本資料傳真至本會來電確認劃位。課程資訊請上http：//www.chef.org.tw下載報名表	0	0	A型肝炎及諾羅病毒預防	2	吳許得	0830	
持證廚師	1050715	1050715	8	持證廚師繼續教育	132	臺南市	請洽辦理單位	臺南市六甲國小活動中心會議室	依期間	1070701	1070714	新北市中和區中正路866之11號11樓	財團法人慈寶安全衛生環境科學暨社會福利基金會	蕭增寶	02-32344482	chefortw@gamil.com	臺南市衛生局	南市衛食藥字第1050106101號	1050705	請於開課前至本會報名或以繳費收據及基本資料傳真至本會來電確認劃位。課程資訊請上http：//www.chef.org.tw下載報名表	0	0	我國食品相關認證與食品覆歷	2	黃健政	1500	
持證廚師	1050715	1050715	8	持證廚師繼續教育	132	臺南市	請洽辦理單位	臺南市六甲國小活動中心會議室	依期間	1070701	1070714	新北市中和區中正路866之11號11樓	財團法人慈寶安全衛生環境科學暨社會福利基金會	蕭增寶	02-32344482	chefortw@gamil.com	臺南市衛生局	南市衛食藥字第1050106101號	1050705	請於開課前至本會報名或以繳費收據及基本資料傳真至本會來電確認劃位。課程資訊請上http：//www.chef.org.tw下載報名表	0	0	食物製備與貯存及食材驗收與源頭管理	2	黃健政	1300	
持證廚師	1060627	1060627	8	持證廚師繼續教育	80	嘉義縣	線上報名	稻江科技暨管理學院	即日起	1060601	1060626		稻江科技暨管理學院餐旅管理學系	鄭富元	05-3622889	2008hm02@mail.toko.edu.tw	嘉義縣衛生局	嘉衛藥食字第1060013636號			500	700	天天五蔬果	2	劉梅蘭	1000	
持證廚師	1060627	1060627	8	持證廚師繼續教育	80	嘉義縣	線上報名	稻江科技暨管理學院	即日起	1060601	1060626		稻江科技暨管理學院餐旅管理學系	鄭富元	05-3622889	2008hm02@mail.toko.edu.tw	嘉義縣衛生局	嘉衛藥食字第1060013636號			500	700	食物的製備與貯存	2	鄭富元	0800	
持證廚師	1060627	1060627	8	持證廚師繼續教育	80	嘉義縣	線上報名	稻江科技暨管理學院	即日起	1060601	1060626		稻江科技暨管理學院餐旅管理學系	鄭富元	05-3622889	2008hm02@mail.toko.edu.tw	嘉義縣衛生局	嘉衛藥食字第1060013636號			500	700	廚房衛生管理	2	蘇芬玉	1300	
持證廚師	1060627	1060627	8	持證廚師繼續教育	80	嘉義縣	線上報名	稻江科技暨管理學院	即日起	1060601	1060626		稻江科技暨管理學院餐旅管理學系	鄭富元	05-3622889	2008hm02@mail.toko.edu.tw	嘉義縣衛生局	嘉衛藥食字第1060013636號			500	700	餐飲管理規劃與未來發展趨勢	2	陳相訓	1500	
持證廚師	1060823	1060823	8	持證廚師繼續教育	60	新北市	請洽辦理單位	新北市板橋區三民路二段37號9樓之1	依期間	1060601	1060822	新北市板橋區三民路二段37號9樓	新北市餐飲業職業工會	黃顯宗	02-29634041	cookery.union@msa.hinet.net	新北市衛生局	新北衛食字第1061051546號函	1060606	報名請繳交身分證影本一份、照片一張或綠色講習時數累計卡，謝謝!響應環保講習當天請學員自帶水杯，午餐有提供便當，素食者請於報名時先登記。	500	500	食品中毒及案例介紹	2	劉君豪	0830	
持證廚師	1060823	1060823	8	持證廚師繼續教育	60	新北市	請洽辦理單位	新北市板橋區三民路二段37號9樓之1	依期間	1060601	1060822	新北市板橋區三民路二段37號9樓	新北市餐飲業職業工會	黃顯宗	02-29634041	cookery.union@msa.hinet.net	新北市衛生局	新北衛食字第1061051546號函	1060606	報名請繳交身分證影本一份、照片一張或綠色講習時數累計卡，謝謝!響應環保講習當天請學員自帶水杯，午餐有提供便當，素食者請於報名時先登記。	500	500	食品法規與標示介紹	2	陳宇儒	1030	
持證廚師	1060823	1060823	8	持證廚師繼續教育	60	新北市	請洽辦理單位	新北市板橋區三民路二段37號9樓之1	依期間	1060601	1060822	新北市板橋區三民路二段37號9樓	新北市餐飲業職業工會	黃顯宗	02-29634041	cookery.union@msa.hinet.net	新北市衛生局	新北衛食字第1061051546號函	1060606	報名請繳交身分證影本一份、照片一張或綠色講習時數累計卡，謝謝!響應環保講習當天請學員自帶水杯，午餐有提供便當，素食者請於報名時先登記。	500	500	原料驗收	1	麥揚俊	1300	
