SiteName,County,PSI,MajorPollutant,Status,SO2,CO,O3,PM10,PM2.5,NO2,WindSpeed,WindDirec,FPMI,NOx,NO,PublishTime
二林,彰化縣,58,懸浮微粒,普通,5.5,0.28,36,65,19,7.3,2.1,39,2,8.35,1.05,2017-02-04 20:00
三重,新北市,60,懸浮微粒,普通,5.3,2.05,,71,25,45,,,3,145.41,100.09,2017-02-04 20:00
三義,苗栗縣,56,懸浮微粒,普通,2.3,0.34,21,77,41,17,2.4,33,3,18.17,.94,2017-02-04 20:00
土城,新北市,60,懸浮微粒,普通,6.2,0.51,16,88,36,30,0.9,207,3,33.07,2.59,2017-02-04 20:00
士林,臺北市,51,懸浮微粒,普通,3.1,0.3,32,45,24,14,0.8,284,3,16.1,1.77,2017-02-04 20:00
大同,臺北市,58,懸浮微粒,普通,4.5,1.08,,68,21,34,,,3,50.49,16.46,2017-02-04 20:00
大里,臺中市,62,懸浮微粒,普通,3.9,0.65,9.7,77,39,36,0.8,205,3,40.27,4.41,2017-02-04 20:00
大園,桃園市,52,懸浮微粒,普通,3.9,0.24,39,43,27,15,1.7,12,3,15.97,1.24,2017-02-04 20:00
大寮,高雄市,66,懸浮微粒,普通,5.7,0.52,26,92,37,24,1.1,347,4,24.63,1.11,2017-02-04 20:00
小港,高雄市,75,懸浮微粒,普通,5.2,0.79,12,92,57,42,1.4,45,6,45.1,3.31,2017-02-04 20:00
中山,臺北市,53,懸浮微粒,普通,3.3,0.8,13,63,24,35,2.1,319,3,48.4,13.24,2017-02-04 20:00
中壢,桃園市,49,,良好,4.2,1.1,18,59,30,33,0.5,22,2,62.5,29.27,2017-02-04 20:00
仁武,高雄市,76,懸浮微粒,普通,2.6,0.62,19,111,49,30,1,343,6,31.46,1.39,2017-02-04 20:00
斗六,雲林縣,68,懸浮微粒,普通,3,0.43,18,93,47,21,1.8,37,4,21.93,1.32,2017-02-04 20:00
冬山,宜蘭縣,28,,良好,2.2,0.26,23,22,11,6.6,1.1,221,2,7.47,.86,2017-02-04 20:00
古亭,臺北市,46,,良好,2.7,0.74,11,57,37,38,1,305,3,41.89,3.69,2017-02-04 20:00
左營,高雄市,84,懸浮微粒,普通,3,0.76,19,125,60,32,1.1,359,6,33.03,1.27,2017-02-04 20:00
平鎮,桃園市,61,懸浮微粒,普通,4.2,0.34,30,74,27,19,0.6,299,2,19.84,1.18,2017-02-04 20:00
永和,新北市,52,懸浮微粒,普通,3.1,1.79,5.6,60,30,45,0.9,0.8,3,90.69,45.74,2017-02-04 19:00
安南,臺南市,74,懸浮微粒,普通,4.5,0.47,19,87,36,21,1.3,316,3,22.21,1.46,2017-02-04 20:00
朴子,嘉義縣,77,懸浮微粒,普通,2.6,0.25,31,92,25,10,1.7,4.6,3,10.78,.62,2017-02-04 20:00
汐止,新北市,43,,良好,3.7,0.83,9.5,61,34,41,1,242,3,51.37,10.46,2017-02-04 20:00
竹山,南投縣,72,懸浮微粒,普通,8.5,0.68,12,115,58,29,1.1,310,5,29.68,.66,2017-02-04 20:00
竹東,新竹縣,55,懸浮微粒,普通,2.5,0.43,26,70,44,17,1.1,344,3,18.11,1.33,2017-02-04 20:00
西屯,臺中市,66,懸浮微粒,普通,1.8,0.29,31,92,34,15,2.1,35,3,15.55,.66,2017-02-04 20:00
沙鹿,臺中市,57,懸浮微粒,普通,2,0.29,37,59,22,10,2.4,8.3,2,11.12,.83,2017-02-04 20:00
宜蘭,宜蘭縣,32,,良好,0.9,0.37,21,36,10,11,0.8,311,1,11.63,.76,2017-02-04 20:00
忠明,臺中市,56,懸浮微粒,普通,2.9,0.55,17,71,30,28,1.9,319,2,29.96,1.62,2017-02-04 20:00
松山,臺北市,49,,良好,3.9,0.67,15,65,30,34,2,304,3,39.17,4.73,2017-02-04 20:00
板橋,新北市,64,懸浮微粒,普通,5.1,0.52,17,88,33,28,2.1,299,3,29.7,1.92,2017-02-04 20:00
林口,新北市,64,懸浮微粒,普通,2.3,0.19,37,66,27,8.9,0.9,301,3,10.3,1.43,2017-02-04 20:00
林園,高雄市,57,懸浮微粒,普通,4.2,0.45,28,56,13,23,1.2,71,2,24.85,1.47,2017-02-04 20:00
花蓮,花蓮縣,27,,良好,1.6,0.41,19,36,10,15,1.3,263,1,18.39,2.91,2017-02-04 20:00
