Content,Area,MajorPollutant,AQI,ForecastDate,MinorPollutant,MinorPollutantAQI,PublishTime
"1.2日全臺各地及離島地區為良好至普通等級，指標污染物為細懸浮微粒。\r2.3日及4日全臺各地及離島地區為良好至普通等級，指標污染物為細懸浮微粒。",澎湖,,35,2017-08-02,,,2017-08-02 11:00
"1.2日全臺各地及離島地區為良好至普通等級，指標污染物為細懸浮微粒。\r2.3日及4日全臺各地及離島地區為良好至普通等級，指標污染物為細懸浮微粒。",金門,細懸浮微粒,60,2017-08-02,,,2017-08-02 11:00
"1.2日全臺各地及離島地區為良好至普通等級，指標污染物為細懸浮微粒。\r2.3日及4日全臺各地及離島地區為良好至普通等級，指標污染物為細懸浮微粒。",馬祖,,35,2017-08-02,,,2017-08-02 11:00
"1.2日全臺各地及離島地區為良好至普通等級，指標污染物為細懸浮微粒。\r2.3日及4日全臺各地及離島地區為良好至普通等級，指標污染物為細懸浮微粒。",花東,,35,2017-08-04,,,2017-08-02 11:00
"1.2日全臺各地及離島地區為良好至普通等級，指標污染物為細懸浮微粒。\r2.3日及4日全臺各地及離島地區為良好至普通等級，指標污染物為細懸浮微粒。",花東,,35,2017-08-03,,,2017-08-02 11:00
"1.2日全臺各地及離島地區為良好至普通等級，指標污染物為細懸浮微粒。\r2.3日及4日全臺各地及離島地區為良好至普通等級，指標污染物為細懸浮微粒。",花東,,35,2017-08-02,,,2017-08-02 11:00
"1.2日全臺各地及離島地區為良好至普通等級，指標污染物為細懸浮微粒。\r2.3日及4日全臺各地及離島地區為良好至普通等級，指標污染物為細懸浮微粒。",宜蘭,,50,2017-08-04,,,2017-08-02 11:00
"1.2日全臺各地及離島地區為良好至普通等級，指標污染物為細懸浮微粒。\r2.3日及4日全臺各地及離島地區為良好至普通等級，指標污染物為細懸浮微粒。",宜蘭,,50,2017-08-03,,,2017-08-02 11:00
"1.2日全臺各地及離島地區為良好至普通等級，指標污染物為細懸浮微粒。\r2.3日及4日全臺各地及離島地區為良好至普通等級，指標污染物為細懸浮微粒。",宜蘭,,40,2017-08-02,,,2017-08-02 11:00
"1.2日全臺各地及離島地區為良好至普通等級，指標污染物為細懸浮微粒。\r2.3日及4日全臺各地及離島地區為良好至普通等級，指標污染物為細懸浮微粒。",高屏,,50,2017-08-04,,,2017-08-02 11:00
"1.2日全臺各地及離島地區為良好至普通等級，指標污染物為細懸浮微粒。\r2.3日及4日全臺各地及離島地區為良好至普通等級，指標污染物為細懸浮微粒。",高屏,,50,2017-08-03,,,2017-08-02 11:00
"1.2日全臺各地及離島地區為良好至普通等級，指標污染物為細懸浮微粒。\r2.3日及4日全臺各地及離島地區為良好至普通等級，指標污染物為細懸浮微粒。",高屏,,50,2017-08-02,,,2017-08-02 11:00
"1.2日全臺各地及離島地區為良好至普通等級，指標污染物為細懸浮微粒。\r2.3日及4日全臺各地及離島地區為良好至普通等級，指標污染物為細懸浮微粒。",雲嘉南,,50,2017-08-04,,,2017-08-02 11:00
"1.2日全臺各地及離島地區為良好至普通等級，指標污染物為細懸浮微粒。\r2.3日及4日全臺各地及離島地區為良好至普通等級，指標污染物為細懸浮微粒。",雲嘉南,,50,2017-08-03,,,2017-08-02 11:00
"1.2日全臺各地及離島地區為良好至普通等級，指標污染物為細懸浮微粒。\r2.3日及4日全臺各地及離島地區為良好至普通等級，指標污染物為細懸浮微粒。",雲嘉南,,50,2017-08-02,,,2017-08-02 11:00
"1.2日全臺各地及離島地區為良好至普通等級，指標污染物為細懸浮微粒。\r2.3日及4日全臺各地及離島地區為良好至普通等級，指標污染物為細懸浮微粒。",中部,,50,2017-08-04,,,2017-08-02 11:00
"1.2日全臺各地及離島地區為良好至普通等級，指標污染物為細懸浮微粒。\r2.3日及4日全臺各地及離島地區為良好至普通等級，指標污染物為細懸浮微粒。",中部,,50,2017-08-03,,,2017-08-02 11:00
"1.2日全臺各地及離島地區為良好至普通等級，指標污染物為細懸浮微粒。\r2.3日及4日全臺各地及離島地區為良好至普通等級，指標污染物為細懸浮微粒。",中部,,50,2017-08-02,,,2017-08-02 11:00
"1.2日全臺各地及離島地區為良好至普通等級，指標污染物為細懸浮微粒。\r2.3日及4日全臺各地及離島地區為良好至普通等級，指標污染物為細懸浮微粒。",竹苗,,50,2017-08-04,,,2017-08-02 11:00
"1.2日全臺各地及離島地區為良好至普通等級，指標污染物為細懸浮微粒。\r2.3日及4日全臺各地及離島地區為良好至普通等級，指標污染物為細懸浮微粒。",竹苗,,50,2017-08-03,,,2017-08-02 11:00
"1.2日全臺各地及離島地區為良好至普通等級，指標污染物為細懸浮微粒。\r2.3日及4日全臺各地及離島地區為良好至普通等級，指標污染物為細懸浮微粒。",竹苗,,50,2017-08-02,,,2017-08-02 11:00
"1.2日全臺各地及離島地區為良好至普通等級，指標污染物為細懸浮微粒。\r2.3日及4日全臺各地及離島地區為良好至普通等級，指標污染物為細懸浮微粒。",北部,細懸浮微粒,75,2017-08-04,,,2017-08-02 11:00
"1.2日全臺各地及離島地區為良好至普通等級，指標污染物為細懸浮微粒。\r2.3日及4日全臺各地及離島地區為良好至普通等級，指標污染物為細懸浮微粒。",北部,細懸浮微粒,85,2017-08-03,,,2017-08-02 11:00
"1.2日全臺各地及離島地區為良好至普通等級，指標污染物為細懸浮微粒。\r2.3日及4日全臺各地及離島地區為良好至普通等級，指標污染物為細懸浮微粒。",北部,細懸浮微粒,90,2017-08-02,,,2017-08-02 11:00
