講習類別,講習開始日期,講習結束日期,講習時數,參加對象,招收人數,講習縣市,報名方式,講習地點,報名類別,報名開始日期,報名結束日期,報名地點,承辦單位,承辦人,連絡電話,承辦人Email,核備單位,核備文號,核備日期,備註說明,會員講習費用,非會員講習費用,課程名稱,時數,講師姓名,上課時間
"進階班","1051210","1051218","32","其他","50","臺南市","請洽辦理單位","臺南市仁德區文華一街89號","依期間","1051201","1251217","新北市中和區中正路868號11樓","中華慈心健康安全醫事暨輻射防護發展協會","陳桂英","02-32344482","a2253478@ms64.hinet.net","臺南市衛生局","南市衛食藥字第1050187331號","1051125","課程資訊http：//www.chef.org.tw下載報名表或線上報名。1報名2繳費收據.基本資料傳真02-22260831並電話02-32344482確認，學生4500社會人士5000團體另有優惠","5200","5200","課程引導","1","本會人員","0830"
"進階班","1051210","1051218","32","其他","50","臺南市","請洽辦理單位","臺南市仁德區文華一街89號","依期間","1051201","1251217","新北市中和區中正路868號11樓","中華慈心健康安全醫事暨輻射防護發展協會","陳桂英","02-32344482","a2253478@ms64.hinet.net","臺南市衛生局","南市衛食藥字第1050187331號","1051125","課程資訊http：//www.chef.org.tw下載報名表或線上報名。1報名2繳費收據.基本資料傳真02-22260831並電話02-32344482確認，學生4500社會人士5000團體另有優惠","5200","5200","ISO文件管制說明","1","莊培梃","0930"
"進階班","1051210","1051218","32","其他","50","臺南市","請洽辦理單位","臺南市仁德區文華一街89號","依期間","1051201","1251217","新北市中和區中正路868號11樓","中華慈心健康安全醫事暨輻射防護發展協會","陳桂英","02-32344482","a2253478@ms64.hinet.net","臺南市衛生局","南市衛食藥字第1050187331號","1051125","課程資訊http：//www.chef.org.tw下載報名表或線上報名。1報名2繳費收據.基本資料傳真02-22260831並電話02-32344482確認，學生4500社會人士5000團體另有優惠","5200","5200","異常矯正措施","2","莊培梃","1030"
"進階班","1051210","1051218","32","其他","50","臺南市","請洽辦理單位","臺南市仁德區文華一街89號","依期間","1051201","1251217","新北市中和區中正路868號11樓","中華慈心健康安全醫事暨輻射防護發展協會","陳桂英","02-32344482","a2253478@ms64.hinet.net","臺南市衛生局","南市衛食藥字第1050187331號","1051125","課程資訊http：//www.chef.org.tw下載報名表或線上報名。1報名2繳費收據.基本資料傳真02-22260831並電話02-32344482確認，學生4500社會人士5000團體另有優惠","5200","5200","產品製造（設計…. 物流）管制","4","莊培梃","1310"
"進階班","1051210","1051218","32","其他","50","臺南市","請洽辦理單位","臺南市仁德區文華一街89號","依期間","1051201","1251217","新北市中和區中正路868號11樓","中華慈心健康安全醫事暨輻射防護發展協會","陳桂英","02-32344482","a2253478@ms64.hinet.net","臺南市衛生局","南市衛食藥字第1050187331號","1051125","課程資訊http：//www.chef.org.tw下載報名表或線上報名。1報名2繳費收據.基本資料傳真02-22260831並電話02-32344482確認，學生4500社會人士5000團體另有優惠","5200","5200","衛生標準操作程序-操作標準、訂定作業程序","4","趙育漳","0830"
"進階班","1051210","1051218","32","其他","50","臺南市","請洽辦理單位","臺南市仁德區文華一街89號","依期間","1051201","1251217","新北市中和區中正路868號11樓","中華慈心健康安全醫事暨輻射防護發展協會","陳桂英","02-32344482","a2253478@ms64.hinet.net","臺南市衛生局","南市衛食藥字第1050187331號","1051125","課程資訊http：//www.chef.org.tw下載報名表或線上報名。1報名2繳費收據.基本資料傳真02-22260831並電話02-32344482確認，學生4500社會人士5000團體另有優惠","5200","5200","衛生標準操作程序-衛生管理稽核","1","趙育漳","1310"
"進階班","1051210","1051218","32","其他","50","臺南市","請洽辦理單位","臺南市仁德區文華一街89號","依期間","1051201","1251217","新北市中和區中正路868號11樓","中華慈心健康安全醫事暨輻射防護發展協會","陳桂英","02-32344482","a2253478@ms64.hinet.net","臺南市衛生局","南市衛食藥字第1050187331號","1051125","課程資訊http：//www.chef.org.tw下載報名表或線上報名。1報名2繳費收據.基本資料傳真02-22260831並電話02-32344482確認，學生4500社會人士5000團體另有優惠","5200","5200","食品保存法","3","趙育漳","1410"
"進階班","1051210","1051218","32","其他","50","臺南市","請洽辦理單位","臺南市仁德區文華一街89號","依期間","1051201","1251217","新北市中和區中正路868號11樓","中華慈心健康安全醫事暨輻射防護發展協會","陳桂英","02-32344482","a2253478@ms64.hinet.net","臺南市衛生局","南市衛食藥字第1050187331號","1051125","課程資訊http：//www.chef.org.tw下載報名表或線上報名。1報名2繳費收據.基本資料傳真02-22260831並電話02-32344482確認，學生4500社會人士5000團體另有優惠","5200","5200","廠房配置與產品製作規劃","2","黃健政","0830"
"進階班","1061111","1061119","32","其他","50","新竹市","請洽辦理單位","元培醫事科技大學 (30015新竹市元培街306號)","即日起","1060830","1061103","元培醫事科技大學推廣教育中心 (30015新竹市元培街306號)","光宇學校財團法人元培醫事科技大學","邱瓊徵","03-6102299","nbetty@mail.ypu.edu.tw","新竹市衛生局","衛食藥字第00000號","1060329","1.食品工廠及餐飲工廠相關人員（高中職畢業以上為宜）2.食品科學、食品營養及餐飲管理相關學系在校生3.具有中餐廚師證者","5000","0","衛生標準操作程序","4","林仲聖副教授","1310"
"進階班","1061111","1061119","32","其他","50","新竹市","請洽辦理單位","元培醫事科技大學 (30015新竹市元培街306號)","即日起","1060830","1061103","元培醫事科技大學推廣教育中心 (30015新竹市元培街306號)","光宇學校財團法人元培醫事科技大學","邱瓊徵","03-6102299","nbetty@mail.ypu.edu.tw","新竹市衛生局","衛食藥字第00000號","1060329","1.食品工廠及餐飲工廠相關人員（高中職畢業以上為宜）2.食品科學、食品營養及餐飲管理相關學系在校生3.具有中餐廚師證者","5000","0","產品規格標準與檢驗、品質保證與顧客抱怨","4","林仲聖副教授","0830"
"進階班","1061111","1061119","32","其他","50","新竹市","請洽辦理單位","元培醫事科技大學 (30015新竹市元培街306號)","即日起","1060830","1061103","元培醫事科技大學推廣教育中心 (30015新竹市元培街306號)","光宇學校財團法人元培醫事科技大學","邱瓊徵","03-6102299","nbetty@mail.ypu.edu.tw","新竹市衛生局","衛食藥字第00000號","1060329","1.食品工廠及餐飲工廠相關人員（高中職畢業以上為宜）2.食品科學、食品營養及餐飲管理相關學系在校生3.具有中餐廚師證者","5000","0","病媒防治、人員教育訓練","4","林仲聖副教授","1310"
"進階班","1061111","1061119","32","其他","50","新竹市","請洽辦理單位","元培醫事科技大學 (30015新竹市元培街306號)","即日起","1060830","1061103","元培醫事科技大學推廣教育中心 (30015新竹市元培街306號)","光宇學校財團法人元培醫事科技大學","邱瓊徵","03-6102299","nbetty@mail.ypu.edu.tw","新竹市衛生局","衛食藥字第00000號","1060329","1.食品工廠及餐飲工廠相關人員（高中職畢業以上為宜）2.食品科學、食品營養及餐飲管理相關學系在校生3.具有中餐廚師證者","5000","0","食品中毒","3","何偉瑮副教授","0920"
"進階班","1061111","1061119","32","其他","50","新竹市","請洽辦理單位","元培醫事科技大學 (30015新竹市元培街306號)","即日起","1060830","1061103","元培醫事科技大學推廣教育中心 (30015新竹市元培街306號)","光宇學校財團法人元培醫事科技大學","邱瓊徵","03-6102299","nbetty@mail.ypu.edu.tw","新竹市衛生局","衛食藥字第00000號","1060329","1.食品工廠及餐飲工廠相關人員（高中職畢業以上為宜）2.食品科學、食品營養及餐飲管理相關學系在校生3.具有中餐廚師證者","5000","0","食品衛生管理法規說明、食品衛生管理組織架構、食品業者登錄辦法","5","何偉瑮副教授","1310"
"進階班","1061111","1061119","32","其他","50","新竹市","請洽辦理單位","元培醫事科技大學 (30015新竹市元培街306號)","即日起","1060830","1061103","元培醫事科技大學推廣教育中心 (30015新竹市元培街306號)","光宇學校財團法人元培醫事科技大學","邱瓊徵","03-6102299","nbetty@mail.ypu.edu.tw","新竹市衛生局","衛食藥字第00000號","1060329","1.食品工廠及餐飲工廠相關人員（高中職畢業以上為宜）2.食品科學、食品營養及餐飲管理相關學系在校生3.具有中餐廚師證者","5000","0","異常矯正措施、廠房配置與產品製作規劃","4","林仲聖副教授","0830"
