Content,Area,MajorPollutant,AQI,ForecastDate,MinorPollutant,MinorPollutantAQI,PublishTime
"1.11日中部、竹苗地區為橘色提醒(對敏感族群不健康)，其他地區及外島為良好至普通等級，指標污染物為細懸浮微粒。\r2.12、13日中部地區為橘色提醒(對敏感族群不健康)，其他地區為普通至良好等級，指標污染物為細懸浮微粒。",澎湖,細懸浮微粒,95,2018-01-19,,,2017-10-11 12:30
"1.11日中部、竹苗地區為橘色提醒(對敏感族群不健康)，其他地區及外島為良好至普通等級，指標污染物為細懸浮微粒。\r2.12、13日中部地區為橘色提醒(對敏感族群不健康)，其他地區為普通至良好等級，指標污染物為細懸浮微粒。",澎湖,,50,2017-10-11,,,2017-10-11 12:30
"1.11日中部、竹苗地區為橘色提醒(對敏感族群不健康)，其他地區及外島為良好至普通等級，指標污染物為細懸浮微粒。\r2.12、13日中部地區為橘色提醒(對敏感族群不健康)，其他地區為普通至良好等級，指標污染物為細懸浮微粒。",金門,細懸浮微粒,80,2018-01-19,,,2017-10-11 12:30
"1.11日中部、竹苗地區為橘色提醒(對敏感族群不健康)，其他地區及外島為良好至普通等級，指標污染物為細懸浮微粒。\r2.12、13日中部地區為橘色提醒(對敏感族群不健康)，其他地區為普通至良好等級，指標污染物為細懸浮微粒。",金門,,50,2017-10-11,,,2017-10-11 12:30
"1.11日中部、竹苗地區為橘色提醒(對敏感族群不健康)，其他地區及外島為良好至普通等級，指標污染物為細懸浮微粒。\r2.12、13日中部地區為橘色提醒(對敏感族群不健康)，其他地區為普通至良好等級，指標污染物為細懸浮微粒。",馬祖,細懸浮微粒,100,2018-01-19,,,2017-10-11 12:30
"1.11日中部、竹苗地區為橘色提醒(對敏感族群不健康)，其他地區及外島為良好至普通等級，指標污染物為細懸浮微粒。\r2.12、13日中部地區為橘色提醒(對敏感族群不健康)，其他地區為普通至良好等級，指標污染物為細懸浮微粒。",馬祖,,50,2017-10-11,,,2017-10-11 12:30
"1.11日中部、竹苗地區為橘色提醒(對敏感族群不健康)，其他地區及外島為良好至普通等級，指標污染物為細懸浮微粒。\r2.12、13日中部地區為橘色提醒(對敏感族群不健康)，其他地區為普通至良好等級，指標污染物為細懸浮微粒。",花東,,40,2018-01-21,,,2017-10-11 12:30
"1.11日中部、竹苗地區為橘色提醒(對敏感族群不健康)，其他地區及外島為良好至普通等級，指標污染物為細懸浮微粒。\r2.12、13日中部地區為橘色提醒(對敏感族群不健康)，其他地區為普通至良好等級，指標污染物為細懸浮微粒。",花東,,45,2018-01-20,,,2017-10-11 12:30
"1.11日中部、竹苗地區為橘色提醒(對敏感族群不健康)，其他地區及外島為良好至普通等級，指標污染物為細懸浮微粒。\r2.12、13日中部地區為橘色提醒(對敏感族群不健康)，其他地區為普通至良好等級，指標污染物為細懸浮微粒。",花東,,40,2018-01-19,,,2017-10-11 12:30
"1.11日中部、竹苗地區為橘色提醒(對敏感族群不健康)，其他地區及外島為良好至普通等級，指標污染物為細懸浮微粒。\r2.12、13日中部地區為橘色提醒(對敏感族群不健康)，其他地區為普通至良好等級，指標污染物為細懸浮微粒。",花東,,35,2017-10-13,,,2017-10-11 12:30
