105	9~10	小葉菜類	妹菜	普克利Propiconazole 0.02 (不符使用規定)	基隆市衛生局	吳記蔬果店/基隆市七堵區百六街100巷28號	
105	9~10	小葉菜類	韭菜	芬佈賜Fenbutatin-oxide 0.02 (不得檢出)、毆蟎多Propargite 0.11 (不得檢出)	嘉義市政府衛生局	香湖國際大飯店股份有限公司/嘉義市西區福全里友忠路559、561號1樓  	
105	9~10	小葉菜類	空心菜	百克敏Pyraclostrobin 0.02 (不符使用規定)、白克列Boscalid 0.12 (不符使用規定)	新北市政府衛生局	全聯實業股份有限公司三重介壽分公司/新北市三重區龍門路6之1號1樓	
105	9~10	小葉菜類	齒顏白菜	白克列Boscalid 0.55 (不符使用規定)、亞滅寧Alpha-cypermethrin 2.16 (2.0)、亞滅培Acetamiprid 7.33 (2.0)	新北市政府衛生局	施家班蔬菜/新北市淡水區博愛街61號	
105	9~10	小葉菜類	芹菜	達滅芬Dimethomorph 1.17 (不符使用規定)、脫克松Tolclofos-methyl 3.24 (不得檢出)	彰化縣衛生局	豐成食品工廠/彰化縣溪湖鎮中山里大溪路1段619巷91弄18、24號	
105	9~10	小葉菜類	西洋芹	大滅松Dimethoate 0.02 (不得檢出)、歐滅松Omethoate 0.06 (不得檢出)	彰化縣衛生局	延杰股份有限公司/彰化縣溪湖鎮中山里大溪路1段571巷13號	
105	9~10	小葉菜類	空心菜	賽座滅Cyazofamid 0.23 (不符使用規定)	臺南市政府衛生局	德南國民小學/臺南市仁德區後壁村中正路二段209號	
105	9~10	小葉菜類	芹菜	達滅芬Dimethomorph 0.97 (不符使用規定)、腐絕Thiabendazole 0.32 (不符使用規定)、殺丹Thiobencarb 0.02 (不符使用規定)	屏東縣政府衛生局	屏東市農會和生果菜市場/屏東市和生路二段221號	
105	9~10	小葉菜類	九層塔	草殺淨Ametryn 0.03 (不得檢出)	南投縣政府衛生局	瑞興果菜行/南投縣埔里鎮北環路83號	
105	9~10	小葉菜類	青梗九層塔	比達寧Butralin 0.02 (不符使用規定)、草殺淨Ametryn 0.03 (不得檢出)	南投縣政府衛生局	楓康超市/南投縣竹山鎮祖師街79號	
105	9~10	小葉菜類	芹菜	待克利Difenoconazole 0.32 (不符使用規定)、達滅芬Dimethomorph 0.63 (不符使用規定)、撲克拉Prochloraz 0.14 (不符使用規定)	臺南市政府衛生局	佳里中山市場179攤/臺南市佳里區中山市場	
105	9~10	小葉菜類	芹菜	達滅芬Dimethomorph 0.39 (不符使用規定)、氟比來Fluopicolide 0.10 (不符使用規定)、普拔克Propamocarb hydrochloride 0.53 (不符使用規定)	高雄市政府衛生局	臺糖量販店楠梓店/高市楠梓區土庫一路60號	
105	9~10	小葉菜類	芹菜	待克利Difenoconazole 0.14 (不符使用規定)	嘉義縣衛生局	菜攤-蔡石生/嘉義縣大林鎮仁愛路5號	
105	9~10	小葉菜類	芹菜	待克利Difenoconazole 0.17 (不符使用規定)、達滅芬Dimethomorph 0.74 (不符使用規定)、氟比來Fluopicolide 0.21 (不符使用規定)、普拔克Propamocarb hydrochloride 0.53 (不符使用規定)	嘉義縣衛生局	梅豐生鮮超市/嘉義縣梅山鄉華山路6號	
105	9~10	小葉菜類	芹菜	達滅芬Dimethomorph 0.04 (不符使用規定)	桃園市政府衛生局	大潤發流通事業股份有限公司八德分公司/桃園市八德區介壽路2段148號	
105	9~10	小葉菜類	芹菜	得克利Tebuconazole 0.08 (不符使用規定)、達滅芬Dimethomorph 0.15 (不符使用規定)	桃園市政府衛生局	惠康百貨股份有限公司/桃園市桃園區大豐路89號	
105	9~10	小葉菜類	蔥	賽氟滅Thifluzamide 0.20 (不符使用規定)	雲林縣衛生局	菩提生機本舖/雲林縣斗南鎮南昌西路26號	
105	9~10	小葉菜類	芹菜	達滅芬Dimethomorph 0.03 (不符使用規定)、丙基喜樂松Iprobenfos 0.03 (不符使用規定)	基隆市衛生局	頂好超市常青分店/基隆市安樂區安樂路二段164號B1	
105	9~10	小葉菜類	福山萵苣	滅芬諾Methoxyfenozide 0.42 (不符使用規定)	嘉義市政府衛生局	頂好生鮮超市德明店/嘉義市西區德明路128.130.132號	
105	9~10	小葉菜類	芹菜	待克利Difenoconazole 0.38 (不符使用規定)、丙基喜樂松Iprobenfos 0.04 (不符使用規定)、貝芬替Carbendazim 8.2 (1.0)、達滅芬Dimethomorph 0.18 (不符使用規定)	屏東縣政府衛生局	新友商行/屏東縣新園鄉仙吉路61-1號	
105	9~10	小葉菜類	芹菜	丙基喜樂松Iprobenfos 0.04 (不符使用規定)、座賽胺Zoxamide 0.05 (不得檢出)	屏東縣政府衛生局	家樂福屏東店/屏東市仁愛路188號	
105	9~10	小葉菜類	芹菜	待克利Difenoconazole 0.78 (不符使用規定)、丙基喜樂松Iprobenfos 0.11 (不符使用規定)、賽普洛Cyprodinil 0.02 (不符使用規定)、達滅芬Dimethomorph 0.04 (不符使用規定)、安丹Propoxur 0.02 (不符使用規定)	臺南市政府衛生局	春風商號/新營市復興路1-57號	
105	9~10	小葉菜類	芹菜	福拉比Furametpyr 0.07 (不得檢出)	臺南市政府衛生局	全聯實業股份有限公司臺南自由分公司/臺南市東區自由路3段376號	
105	9~10	小葉菜類	臺灣網室芹菜	福拉比Furametpyr 0.02 (不得檢出)	高雄市政府衛生局	大潤發流通事業股份有限公司/高雄市鳳山區文化路59號	
105	9~10	小葉菜類	芹菜	達滅芬Dimethomorph 0.75 (不符使用規定)、殺丹Thiobencarb 0.04 (不符使用規定)	高雄市政府衛生局	鳳山區共同市場/周溪明鳳山區共同市場B7攤	
105	9~10	小葉菜類	芹菜	達滅芬Dimethomorph 0.03 (不符使用規定)、二硫代胺基甲酸鹽類Dithiocarbamates 4.5 (4.0)	嘉義縣衛生局	商攤-陳清林/嘉義縣竹崎鄉民生路23號前	
105	9~10	小葉菜類	西洋芹菜	滅芬諾Methoxyfenozide 0.08 (不符使用規定)	嘉義縣衛生局	全聯福利中心/嘉義縣竹崎鄉中華路106號	
105	9~10	小葉菜類	芹菜	達滅芬Dimethomorph 0.11 (不符使用規定)、凡殺同Famoxadone 0.03 (不符使用規定)	雲林縣衛生局	蔡忠池/西螺果菜市場第2棟102號	
105	9~10	小葉菜類	芹菜	滅普寧Mepronil 0.32 (不符使用規定)、達滅芬Dimethomorph 1.15 (不符使用規定)、護矽得Flusilazole 0.08 (不得檢出)	苗栗縣衛生局	貴森果菜批發行/苗栗縣卓蘭鎮中街里9鄰民生路18號	
105	9~10	果菜類	枸杞	亞滅培Acetamiprid 1.7 (1.0)	臺東縣衛生局	臺東縣農會生鮮超市/臺東縣臺東市新生路195號	
105	9~10	果菜類	黃秋葵	氟尼胺Flonicamid 0.03 (不符使用規定)	桃園市政府衛生局	全聯實業股份有限公司龜山分公司/桃園市龜山區自強南路83號	
105	9~10	果菜類	太陽農場枸杞	阿巴汀Abamectin 0.04 (0.02)	宜蘭縣衛生局	全順餐盒食品工廠/宜蘭縣員山鄉深溝村惠民路342號	
105	9~10	果菜類	生機枸杞	亞滅培Acetamiprid 1.5 (1.0)	宜蘭縣衛生局	黃成美商店/宜蘭縣礁溪鄉中山路一段106號	
105	9~10	果菜類	黃秋葵	氟尼胺Flonicamid 0.03 (不符使用規定)	彰化縣衛生局	好主婦百貨有限公司/彰化縣埤頭鄉合興村斗苑西路361號	
