持證廚師	1060306	1060306	8	其他	70	高雄市	請洽辦理單位	高雄市苓雅區中正一路306號5樓之4	即日起	1051223	1060306	高雄市苓雅區中正一路306號5樓之4	中華餐飲業產業工會	孫偉光	07-7119618	hsiehsy12@gmail.com	高雄市衛生局	高市衛食字第		【線上報名】http://meihsiu.com/union3/【匯款帳號】(108)020420011503 ＊請完成匯款後來電告知帳號後五碼＊  上課請繳交身分證影本一份、照片二張，謝謝	600	800	食品容器安全暨塑膠容器相關規範	2	吳佳葳	1500	
持證廚師	1060306	1060306	8	其他	70	高雄市	請洽辦理單位	高雄市苓雅區中正一路306號5樓之4	即日起	1051223	1060306	高雄市苓雅區中正一路306號5樓之4	中華餐飲業產業工會	孫偉光	07-7119618	hsiehsy12@gmail.com	高雄市衛生局	高市衛食字第		【線上報名】http://meihsiu.com/union3/【匯款帳號】(108)020420011503 ＊請完成匯款後來電告知帳號後五碼＊  上課請繳交身分證影本一份、照片二張，謝謝	600	800	餐飲衛生法規案例探討	2	吳佳葳	1300	
持證廚師	1060306	1060306	8	其他	70	高雄市	請洽辦理單位	高雄市苓雅區中正一路306號5樓之4	即日起	1051223	1060306	高雄市苓雅區中正一路306號5樓之4	中華餐飲業產業工會	孫偉光	07-7119618	hsiehsy12@gmail.com	高雄市衛生局	高市衛食字第		【線上報名】http://meihsiu.com/union3/【匯款帳號】(108)020420011503 ＊請完成匯款後來電告知帳號後五碼＊  上課請繳交身分證影本一份、照片二張，謝謝	600	800	食品安全衛生管理法	2	楊惠美	1000	
持證廚師	1060306	1060306	8	其他	70	高雄市	請洽辦理單位	高雄市苓雅區中正一路306號5樓之4	即日起	1051223	1060306	高雄市苓雅區中正一路306號5樓之4	中華餐飲業產業工會	孫偉光	07-7119618	hsiehsy12@gmail.com	高雄市衛生局	高市衛食字第		【線上報名】http://meihsiu.com/union3/【匯款帳號】(108)020420011503 ＊請完成匯款後來電告知帳號後五碼＊  上課請繳交身分證影本一份、照片二張，謝謝	600	800	餐飲危害分析管制要點	2	楊惠美	0800	
持證廚師	1060316	1060316	8	其他	70	高雄市	請洽辦理單位	高雄市苓雅區中正一路306號5樓之4	即日起	1051223	1060316	高雄市苓雅區中正一路306號5樓之4	中華餐飲業產業工會	孫偉光	07-7119618	hsiehsy12@gmail.com	高雄市衛生局	高市衛食字第		【線上報名】http://meihsiu.com/union3/【匯款帳號】(108)020420011503 ＊請完成匯款後來電告知帳號後五碼＊  上課請繳交身分證影本一份、照片二張，謝謝	600	800	探討反式脂肪酸的由來及危害	2	吳明時	1500	
持證廚師	1060316	1060316	8	其他	70	高雄市	請洽辦理單位	高雄市苓雅區中正一路306號5樓之4	即日起	1051223	1060316	高雄市苓雅區中正一路306號5樓之4	中華餐飲業產業工會	孫偉光	07-7119618	hsiehsy12@gmail.com	高雄市衛生局	高市衛食字第		【線上報名】http://meihsiu.com/union3/【匯款帳號】(108)020420011503 ＊請完成匯款後來電告知帳號後五碼＊  上課請繳交身分證影本一份、照片二張，謝謝	600	800	防範食品中毒	2	吳明時	1300	
持證廚師	1060316	1060316	8	其他	70	高雄市	請洽辦理單位	高雄市苓雅區中正一路306號5樓之4	即日起	1051223	1060316	高雄市苓雅區中正一路306號5樓之4	中華餐飲業產業工會	孫偉光	07-7119618	hsiehsy12@gmail.com	高雄市衛生局	高市衛食字第		【線上報名】http://meihsiu.com/union3/【匯款帳號】(108)020420011503 ＊請完成匯款後來電告知帳號後五碼＊  上課請繳交身分證影本一份、照片二張，謝謝	600	800	餐飲職業道德	2	黃鈺城	1000	
持證廚師	1060316	1060316	8	其他	70	高雄市	請洽辦理單位	高雄市苓雅區中正一路306號5樓之4	即日起	1051223	1060316	高雄市苓雅區中正一路306號5樓之4	中華餐飲業產業工會	孫偉光	07-7119618	hsiehsy12@gmail.com	高雄市衛生局	高市衛食字第		【線上報名】http://meihsiu.com/union3/【匯款帳號】(108)020420011503 ＊請完成匯款後來電告知帳號後五碼＊  上課請繳交身分證影本一份、照片二張，謝謝	600	800	從食安問題談企業倫理與社會責任	2	黃鈺城	0800	
持證廚師	1060326	1060326	8	其他	70	高雄市	請洽辦理單位	高雄市苓雅區中正一路306號5樓之4	即日起	1051223	1060326	高雄市苓雅區中正一路306號5樓之4	中華餐飲業產業工會	孫偉光	07-7119618	hsiehsy12@gmail.com	高雄市衛生局	高市衛食字第		【線上報名】http://meihsiu.com/union3/【匯款帳號】(108)020420011503 ＊請完成匯款後來電告知帳號後五碼＊  上課請繳交身分證影本一份、照片二張，謝謝	600	800	樂活飲食與節能減碳	2	余惠婷	1500	
持證廚師	1060326	1060326	8	其他	70	高雄市	請洽辦理單位	高雄市苓雅區中正一路306號5樓之4	即日起	1051223	1060326	高雄市苓雅區中正一路306號5樓之4	中華餐飲業產業工會	孫偉光	07-7119618	hsiehsy12@gmail.com	高雄市衛生局	高市衛食字第		【線上報名】http://meihsiu.com/union3/【匯款帳號】(108)020420011503 ＊請完成匯款後來電告知帳號後五碼＊  上課請繳交身分證影本一份、照片二張，謝謝	600	800	油炸使用原則與反式脂肪	2	余惠婷	1300	
