Content,Area,MajorPollutant,AQI,ForecastDate,MinorPollutant,MinorPollutantAQI,PublishTime
"1.4日中部以北及馬祖、金門地區多為橘色提醒(對敏感族群不健康)，北部上半天受境外污染物移入影響，局部地區可能達不良等級；雲嘉南及高屏地區為紅色警示(對所有族群不健康)，指標污染物為細懸浮微粒及懸浮微粒。雲嘉南及花東地區受風速增強影響，局部地區有揚塵天氣。\r2.5、6日雲嘉南為橘色提醒(對敏感族群不健康)，高屏地區多為紅色警示(對所有族群不健康)，其他地區為良好至普通普通等級，指標污染物為細懸浮微粒及懸浮微粒。雲嘉南及花東地區風速較強，局部地區將出現揚塵天氣。",澎湖,細懸浮微粒,100,2018-02-12,,,2017-11-04 12:00
"1.4日中部以北及馬祖、金門地區多為橘色提醒(對敏感族群不健康)，北部上半天受境外污染物移入影響，局部地區可能達不良等級；雲嘉南及高屏地區為紅色警示(對所有族群不健康)，指標污染物為細懸浮微粒及懸浮微粒。雲嘉南及花東地區受風速增強影響，局部地區有揚塵天氣。\r2.5、6日雲嘉南為橘色提醒(對敏感族群不健康)，高屏地區多為紅色警示(對所有族群不健康)，其他地區為良好至普通普通等級，指標污染物為細懸浮微粒及懸浮微粒。雲嘉南及花東地區風速較強，局部地區將出現揚塵天氣。",澎湖,細懸浮微粒,100,2017-11-04,,,2017-11-04 12:00
"1.4日中部以北及馬祖、金門地區多為橘色提醒(對敏感族群不健康)，北部上半天受境外污染物移入影響，局部地區可能達不良等級；雲嘉南及高屏地區為紅色警示(對所有族群不健康)，指標污染物為細懸浮微粒及懸浮微粒。雲嘉南及花東地區受風速增強影響，局部地區有揚塵天氣。\r2.5、6日雲嘉南為橘色提醒(對敏感族群不健康)，高屏地區多為紅色警示(對所有族群不健康)，其他地區為良好至普通普通等級，指標污染物為細懸浮微粒及懸浮微粒。雲嘉南及花東地區風速較強，局部地區將出現揚塵天氣。",金門,細懸浮微粒,155,2018-02-12,,,2017-11-04 12:00
"1.4日中部以北及馬祖、金門地區多為橘色提醒(對敏感族群不健康)，北部上半天受境外污染物移入影響，局部地區可能達不良等級；雲嘉南及高屏地區為紅色警示(對所有族群不健康)，指標污染物為細懸浮微粒及懸浮微粒。雲嘉南及花東地區受風速增強影響，局部地區有揚塵天氣。\r2.5、6日雲嘉南為橘色提醒(對敏感族群不健康)，高屏地區多為紅色警示(對所有族群不健康)，其他地區為良好至普通普通等級，指標污染物為細懸浮微粒及懸浮微粒。雲嘉南及花東地區風速較強，局部地區將出現揚塵天氣。",金門,細懸浮微粒,140,2017-11-04,臭氧八小時,115,2017-11-04 12:00
"1.4日中部以北及馬祖、金門地區多為橘色提醒(對敏感族群不健康)，北部上半天受境外污染物移入影響，局部地區可能達不良等級；雲嘉南及高屏地區為紅色警示(對所有族群不健康)，指標污染物為細懸浮微粒及懸浮微粒。雲嘉南及花東地區受風速增強影響，局部地區有揚塵天氣。\r2.5、6日雲嘉南為橘色提醒(對敏感族群不健康)，高屏地區多為紅色警示(對所有族群不健康)，其他地區為良好至普通普通等級，指標污染物為細懸浮微粒及懸浮微粒。雲嘉南及花東地區風速較強，局部地區將出現揚塵天氣。",馬祖,細懸浮微粒,155,2018-02-12,,,2017-11-04 12:00
"1.4日中部以北及馬祖、金門地區多為橘色提醒(對敏感族群不健康)，北部上半天受境外污染物移入影響，局部地區可能達不良等級；雲嘉南及高屏地區為紅色警示(對所有族群不健康)，指標污染物為細懸浮微粒及懸浮微粒。雲嘉南及花東地區受風速增強影響，局部地區有揚塵天氣。\r2.5、6日雲嘉南為橘色提醒(對敏感族群不健康)，高屏地區多為紅色警示(對所有族群不健康)，其他地區為良好至普通普通等級，指標污染物為細懸浮微粒及懸浮微粒。雲嘉南及花東地區風速較強，局部地區將出現揚塵天氣。",馬祖,細懸浮微粒,115,2017-11-04,,,2017-11-04 12:00
"1.4日中部以北及馬祖、金門地區多為橘色提醒(對敏感族群不健康)，北部上半天受境外污染物移入影響，局部地區可能達不良等級；雲嘉南及高屏地區為紅色警示(對所有族群不健康)，指標污染物為細懸浮微粒及懸浮微粒。雲嘉南及花東地區受風速增強影響，局部地區有揚塵天氣。\r2.5、6日雲嘉南為橘色提醒(對敏感族群不健康)，高屏地區多為紅色警示(對所有族群不健康)，其他地區為良好至普通普通等級，指標污染物為細懸浮微粒及懸浮微粒。雲嘉南及花東地區風速較強，局部地區將出現揚塵天氣。",花東,,50,2018-02-14,,,2017-11-04 12:00
"1.4日中部以北及馬祖、金門地區多為橘色提醒(對敏感族群不健康)，北部上半天受境外污染物移入影響，局部地區可能達不良等級；雲嘉南及高屏地區為紅色警示(對所有族群不健康)，指標污染物為細懸浮微粒及懸浮微粒。雲嘉南及花東地區受風速增強影響，局部地區有揚塵天氣。\r2.5、6日雲嘉南為橘色提醒(對敏感族群不健康)，高屏地區多為紅色警示(對所有族群不健康)，其他地區為良好至普通普通等級，指標污染物為細懸浮微粒及懸浮微粒。雲嘉南及花東地區風速較強，局部地區將出現揚塵天氣。",花東,細懸浮微粒,65,2018-02-13,,,2017-11-04 12:00
"1.4日中部以北及馬祖、金門地區多為橘色提醒(對敏感族群不健康)，北部上半天受境外污染物移入影響，局部地區可能達不良等級；雲嘉南及高屏地區為紅色警示(對所有族群不健康)，指標污染物為細懸浮微粒及懸浮微粒。雲嘉南及花東地區受風速增強影響，局部地區有揚塵天氣。\r2.5、6日雲嘉南為橘色提醒(對敏感族群不健康)，高屏地區多為紅色警示(對所有族群不健康)，其他地區為良好至普通普通等級，指標污染物為細懸浮微粒及懸浮微粒。雲嘉南及花東地區風速較強，局部地區將出現揚塵天氣。",花東,細懸浮微粒,60,2018-02-12,,,2017-11-04 12:00
"1.4日中部以北及馬祖、金門地區多為橘色提醒(對敏感族群不健康)，北部上半天受境外污染物移入影響，局部地區可能達不良等級；雲嘉南及高屏地區為紅色警示(對所有族群不健康)，指標污染物為細懸浮微粒及懸浮微粒。雲嘉南及花東地區受風速增強影響，局部地區有揚塵天氣。\r2.5、6日雲嘉南為橘色提醒(對敏感族群不健康)，高屏地區多為紅色警示(對所有族群不健康)，其他地區為良好至普通普通等級，指標污染物為細懸浮微粒及懸浮微粒。雲嘉南及花東地區風速較強，局部地區將出現揚塵天氣。",花東,,35,2017-11-06,,,2017-11-04 12:00
