SiteName,County,PSI,MajorPollutant,Status,SO2,CO,O3,PM10,PM2.5,NO2,WindSpeed,WindDirec,FPMI,NOx,NO,PublishTime
二林,彰化縣,54,懸浮微粒,普通,3.2,0.22,43,67,34,5.4,3,299,3,6.64,1.28,2017-04-20 11:00
三重,新北市,57,懸浮微粒,普通,4.5,1.59,,64,28,43,,,2,151.65,108.97,2017-04-20 11:00
三義,苗栗縣,46,,良好,2.6,0.24,32,45,26,9,2.3,287,3,10.98,1.98,2017-04-20 11:00
土城,新北市,45,,良好,3.1,0.35,27,35,18,16,1.7,215,3,19.79,4.15,2017-04-20 11:00
士林,臺北市,42,,良好,2.2,0.36,24,41,19,18,1.6,1.8,3,23.19,4.75,2017-04-20 11:00
大同,臺北市,55,懸浮微粒,普通,3.3,1.14,,61,25,31,,,3,53.21,22.53,2017-04-20 11:00
大里,臺中市,40,,良好,7.1,0.43,31,36,,22,3.2,282,2,25.75,3.7,2017-04-20 11:00
大園,桃園市,43,,良好,3.2,0.22,26,36,18,13,3.6,244,2,14.75,2.12,2017-04-20 11:00
大寮,高雄市,0,,,,,,,,,2.3,285,,,,2017-04-20 11:00
小港,高雄市,51,懸浮微粒,普通,31,0.63,44,59,32,46,3.3,267,2,58.72,12.28,2017-04-20 11:00
中山,臺北市,41,,良好,2.5,0.94,12,40,24,34,1.7,22,3,64.34,29.96,2017-04-20 11:00
中壢,桃園市,0,,,2.7,1.25,11,,21,34,1.3,209,3,74.3,39.88,2017-04-20 11:00
仁武,高雄市,39,,良好,24,0.84,36,43,27,21,3,284,2,28.95,7.65,2017-04-20 11:00
斗六,雲林縣,42,,良好,2.8,0.35,41,54,29,9.8,2.7,295,3,11.82,1.99,2017-04-20 11:00
冬山,宜蘭縣,47,,良好,2.1,0.32,47,55,29,11,2.4,29,2,15.33,4.13,2017-04-20 11:00
古亭,臺北市,40,,良好,2.3,0.57,19,39,26,27,2,202,3,37.12,10.28,2017-04-20 11:00
左營,高雄市,44,,良好,11,0.34,41,55,33,15,3.3,297,2,19.1,3.93,2017-04-20 11:00
平鎮,桃園市,48,,良好,2.7,0.35,17,45,16,24,2.6,233,3,32.51,8.65,2017-04-20 11:00
永和,新北市,45,,良好,3.2,1.06,16,52,26,28,2.3,234,2,52.9,24.96,2017-04-20 11:00
安南,臺南市,43,,良好,2.4,0.21,42,45,13,7.3,4.1,304,2,9.41,2.16,2017-04-20 11:00
朴子,嘉義縣,51,懸浮微粒,普通,3.4,0.29,37,54,23,6.9,2.5,298,2,8.98,2.09,2017-04-20 11:00
汐止,新北市,45,,良好,,,,43,26,,1.3,248,3,,,2017-04-20 11:00
竹山,南投縣,38,,良好,3.5,0.29,34,48,29,13,1.9,243,2,14.73,1.92,2017-04-20 11:00
竹東,新竹縣,42,,良好,2.2,0.31,24,38,,7.4,1.8,256,3,9.81,2.39,2017-04-20 11:00
西屯,臺中市,50,,良好,11,0.31,29,54,31,21,2.2,301,3,27.53,6.32,2017-04-20 11:00
沙鹿,臺中市,48,,良好,3.4,0.25,34,40,26,,2.5,297,3,,,2017-04-20 11:00
宜蘭,宜蘭縣,40,,良好,2.6,0.37,46,48,18,6.5,1.5,116,2,7.8,1.28,2017-04-20 11:00
忠明,臺中市,44,,良好,10,0.49,23,53,38,24,3.1,306,3,31.94,7.5,2017-04-20 11:00
松山,臺北市,43,,良好,2.9,0.62,17,44,23,31,2.1,297,3,46.73,16.17,2017-04-20 11:00
