SiteName,County,PSI,MajorPollutant,Status,SO2,CO,O3,PM10,PM2.5,NO2,WindSpeed,WindDirec,FPMI,NOx,NO,PublishTime
二林,彰化縣,53,懸浮微粒,普通,3.9,0.34,37,55,17,9.8,3,70,2,9.97,.21,2017-03-19 21:00
三重,新北市,39,,良好,1.9,1.37,,39,4,42,,,1,105.12,63.3,2017-03-19 21:00
三義,苗栗縣,44,,良好,1.5,0.33,18,43,24,18,3.1,31,2,19.52,1.52,2017-03-19 21:00
土城,新北市,16,,良好,3,0.87,11,28,23,34,1,334,1,36.7,2.43,2017-03-19 21:00
士林,臺北市,26,,良好,1,0.34,31,31,6,10,1.1,255,1,11.33,1.23,2017-03-19 21:00
大同,臺北市,45,,良好,2.4,1.12,,60,8,27,,,1,42.95,15.48,2017-03-19 21:00
大里,臺中市,50,,良好,,0.59,12,50,32,28,1.8,41,3,28.89,1.26,2017-03-19 21:00
大園,桃園市,40,,良好,1.1,0.24,48,37,8,7.8,3.6,34,1,9.12,1.3,2017-03-19 21:00
大寮,高雄市,56,懸浮微粒,普通,2.7,0.53,32,83,30,17,1.6,316,2,18.15,1.61,2017-03-19 21:00
小港,高雄市,50,,良好,4.4,0.55,32,59,42,24,1.1,338,3,25.07,1.21,2017-03-19 21:00
中山,臺北市,19,,良好,1.9,0.72,18,22,,29,0.8,347,,37.12,8.01,2017-03-19 21:00
中壢,桃園市,48,,良好,1.9,0.7,20,49,13,32,1.1,58,2,46.93,14.86,2017-03-19 21:00
仁武,高雄市,61,懸浮微粒,普通,3.7,0.56,31,83,36,20,1.5,316,4,20.95,1.03,2017-03-19 21:00
斗六,雲林縣,61,懸浮微粒,普通,2.3,0.36,28,75,36,16,2,27,4,17.38,1.34,2017-03-19 21:00
冬山,宜蘭縣,17,,良好,0.9,0.37,17,22,10,13,0.8,234,1,14.54,2.04,2017-03-19 21:00
古亭,臺北市,16,,良好,3.7,0.62,19,19,20,29,1.6,105,2,32.21,3.63,2017-03-19 21:00
左營,高雄市,60,懸浮微粒,普通,3.9,0.65,36,84,39,11,1.3,323,3,28.35,16.88,2017-03-19 21:00
平鎮,桃園市,31,,良好,1.9,0.35,37,28,6,14,1.5,38,1,15.39,1.07,2017-03-19 21:00
永和,新北市,19,,良好,4.4,0.97,12,32,17,33,0.8,44,1,45.88,12.7,2017-03-19 21:00
安南,臺南市,70,懸浮微粒,普通,1.7,0.37,35,87,38,11,2,311,5,12.96,1.57,2017-03-19 21:00
朴子,嘉義縣,61,懸浮微粒,普通,2.8,0.3,37,69,20,8.3,2.6,314,3,10.06,1.73,2017-03-19 21:00
汐止,新北市,24,,良好,1.8,0.46,29,23,17,18,1.5,49,2,19.42,1.88,2017-03-19 21:00
竹山,南投縣,66,懸浮微粒,普通,3,0.48,18,91,52,17,0.6,310,6,18.79,1.4,2017-03-19 21:00
竹東,新竹縣,44,,良好,0.5,0.42,19,56,32,16,1,318,2,17.96,1.8,2017-03-19 21:00
西屯,臺中市,46,,良好,2,0.34,24,54,24,20,2.5,40,2,21.68,1.57,2017-03-19 21:00
沙鹿,臺中市,47,,良好,1.8,0.31,28,55,21,18,3.2,340,2,19.14,1.16,2017-03-19 21:00
宜蘭,宜蘭縣,28,,良好,1.7,0.57,15,37,12,16,0.7,348,1,17.32,1.67,2017-03-19 21:00
忠明,臺中市,35,,良好,2.1,0.43,18,50,27,23,2.4,47,3,25.66,2.36,2017-03-19 21:00
松山,臺北市,18,,良好,4.1,0.53,22,18,15,25,0.8,5.5,1,26.76,1.8,2017-03-19 21:00
板橋,新北市,27,,良好,2,0.63,25,38,13,23,1.5,36,1,24.36,1.35,2017-03-19 21:00
林口,新北市,37,,良好,0.9,0.23,44,22,13,5.7,1.7,48,2,7.56,1.84,2017-03-19 21:00
林園,高雄市,33,,良好,3.6,0.28,39,31,18,12,1.6,298,2,13.01,.81,2017-03-19 21:00
花蓮,花蓮縣,27,,良好,1.9,0.53,20,34,19,17,1.2,287,1,21.11,3.86,2017-03-19 21:00
金門,金門縣,48,,良好,2.7,0.36,31,37,21,16,1.3,110,3,16.96,.86,2017-03-19 21:00
前金,高雄市,60,懸浮微粒,普通,3.6,0.57,30,71,35,24,1.5,323,3,24.83,.99,2017-03-19 21:00
前鎮,高雄市,53,懸浮微粒,普通,3,0.74,32,63,60,23,1.9,48,3,24.54,1.36,2017-03-19 21:00
南投,南投縣,58,懸浮微粒,普通,1.5,0.61,12,72,45,29,1.5,50,4,30.77,1.93,2017-03-19 21:00
屏東,屏東縣,58,懸浮微粒,普通,2.8,0.58,36,73,53,16,0.5,146,3,16.74,.75,2017-03-19 21:00
恆春,屏東縣,35,,良好,1.3,0.15,42,35,11,1.7,2.5,85,1,2.92,1.22,2017-03-19 21:00
美濃,高雄市,60,懸浮微粒,普通,2.4,0.5,35,68,50,11,0.8,65,5,12.26,1.61,2017-03-19 21:00
苗栗,苗栗縣,54,懸浮微粒,普通,3.5,0.49,25,72,26,17,1,42,2,18.96,1.84,2017-03-19 21:00
埔里,南投縣,50,,良好,2.4,0.42,31,56,43,15,0.9,199,4,15.5,.66,2017-03-19 21:00
桃園,桃園市,27,,良好,3.2,0.36,32,23,23,12,0.8,330,1,13.49,1.66,2017-03-19 21:00
馬公,澎湖縣,37,,良好,1.5,0.22,41,35,19,2,4.5,89,2,3.37,1.36,2017-03-19 21:00
馬祖,連江縣,45,,良好,1.7,0.19,55,33,15,5,3.8,59,2,5.6,.57,2017-03-19 21:00
基隆,基隆市,17,,良好,5.2,0.46,18,16,12,26,0.7,109,2,27.06,1.01,2017-03-19 21:00
崙背,雲林縣,52,懸浮微粒,普通,3.5,0.29,33,57,35,11,3.3,97,3,12.17,1.09,2017-03-19 21:00
淡水,新北市,0,,,,,9.7,,,,,,,,,2017-03-19 16:00
麥寮,雲林縣,59,懸浮微粒,普通,1.6,0.24,45,62,24,5,3.7,50,3,6.18,1.22,2017-03-19 21:00
善化,臺南市,62,懸浮微粒,普通,2.7,0.38,28,73,39,12,3,328,5,13.94,1.71,2017-03-19 21:00
復興,高雄市,50,,良好,3.4,0.85,33,55,31,25,0.7,206,3,27.24,2.42,2017-03-19 21:00
湖口,新竹縣,38,,良好,2.9,0.26,46,45,16,6.4,3.1,54,2,6.82,.38,2017-03-19 21:00
菜寮,新北市,29,,良好,2,0.42,34,26,13,15,1.2,292,2,16.2,1.06,2017-03-19 21:00
陽明,臺北市,38,,良好,1.5,0.19,46,4,2,1.3,,,1,1.91,.63,2017-03-19 21:00
新竹,新竹市,48,,良好,1.3,0.44,33,52,13,16,1.8,70,2,16.75,1.06,2017-03-19 21:00
新店,新北市,17,,良好,19,0.49,15,22,15,32,0.9,15,1,35.88,3.4,2017-03-19 21:00
新莊,新北市,28,,良好,1.8,0.34,33,30,11,13,1.1,21,1,14.57,1.3,2017-03-19 21:00
新港,嘉義縣,62,懸浮微粒,普通,4.6,0.47,31,66,32,13,2.2,335,3,13.96,1.26,2017-03-19 21:00
新營,臺南市,68,懸浮微粒,普通,3.1,0.47,26,86,33,17,1.8,2.9,4,18.57,1.4,2017-03-19 21:00
楠梓,高雄市,68,懸浮微粒,普通,3.3,0.54,33,98,56,18,1.1,322,6,18.34,.34,2017-03-19 21:00
萬里,新北市,40,,良好,1.7,0.26,48,20,11,4.6,1.8,7.5,2,5.89,1.31,2017-03-19 21:00
萬華,臺北市,24,,良好,0.9,0.72,20,28,11,27,0.6,269,1,30.28,3.07,2017-03-19 21:00
嘉義,嘉義市,62,懸浮微粒,普通,5.1,0.82,19,86,38,26,2.3,6,4,28.32,2.71,2017-03-19 21:00
彰化,彰化縣,40,,良好,3.2,0.43,23,51,31,19,2.1,3.8,2,21.55,2.55,2017-03-19 21:00
臺西,雲林縣,41,,良好,1.5,0.19,47,33,20,4.5,6.6,33,2,5.49,.98,2017-03-19 21:00
臺東,臺東縣,19,,良好,0.8,0.29,23,14,8,6.4,1.5,30,1,7.61,1.2,2017-03-19 21:00
臺南,臺南市,61,懸浮微粒,普通,2.7,0.66,31,72,44,18,2,47,5,18.02,.46,2017-03-19 21:00
鳳山,高雄市,67,懸浮微粒,普通,4.8,0.64,31,97,39,19,0.8,330,3,20.92,2.02,2017-03-19 21:00
潮州,屏東縣,54,懸浮微粒,普通,1.6,0.31,38,67,33,6.5,1,67,2,10.02,3.56,2017-03-19 21:00
線西,彰化縣,50,,良好,4.6,0.29,39,56,29,9.2,3.8,41,3,9.56,.39,2017-03-19 21:00
橋頭,高雄市,63,懸浮微粒,普通,3.4,0.5,30,83,47,18,2.1,35,4,19.43,1.32,2017-03-19 21:00
頭份,苗栗縣,47,,良好,1.7,0.36,34,52,25,18,1.2,65,2,18.81,1.15,2017-03-19 21:00
龍潭,桃園市,41,,良好,2.4,0.5,24,48,16,20,1.2,54,2,21.57,1.42,2017-03-19 21:00
豐原,臺中市,0,,,2.3,0.37,16,36,28,13,1.1,75,,14.86,2.21,2017-03-19 04:00
關山,臺東縣,24,,良好,1,,29,16,6,3.5,0.4,100,1,5.14,1.62,2017-03-19 21:00
觀音,桃園市,40,,良好,3.3,0.21,48,36,15,4.8,2.8,58,1,5.23,.41,2017-03-19 21:00
